sample_id	geneset	gsva_score
Treated2	KEGG_CHEMOKINE_SIGNALING_PATHWAY	-0.3266186784791426
Treated3	KEGG_CHEMOKINE_SIGNALING_PATHWAY	-0.3164932061289374
CTRL1	KEGG_CHRONIC_MYELOID_LEUKEMIA	-0.1840704463740237
CTRL2	KEGG_CHRONIC_MYELOID_LEUKEMIA	-0.11568196406559701
CTRL3	KEGG_CHRONIC_MYELOID_LEUKEMIA	-0.2216102905345223
Treated1	KEGG_CHRONIC_MYELOID_LEUKEMIA	0.03444608473419383
Treated2	KEGG_CHRONIC_MYELOID_LEUKEMIA	-0.21932660438947613
Treated3	KEGG_CHRONIC_MYELOID_LEUKEMIA	-0.08494688346025309
CTRL1	KEGG_CIRCADIAN_RHYTHM_MAMMAL	-0.9461538461538401
CTRL2	KEGG_CIRCADIAN_RHYTHM_MAMMAL	-0.8692307692307635
CTRL3	KEGG_CIRCADIAN_RHYTHM_MAMMAL	-0.9307692307692248
Treated1	KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.9846153846153847
Treated2	KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.9846153846153847
Treated3	KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.6153846153846159
CTRL1	KEGG_CITRATE_CYCLE_TCA_CYCLE	0.0076923076923103295
CTRL2	KEGG_CITRATE_CYCLE_TCA_CYCLE	0.8538461538461539
CTRL3	KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.41538461538461124
Treated1	KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.23846153846153495
Treated2	KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.5999999999999952
Treated3	KEGG_CITRATE_CYCLE_TCA_CYCLE	0.13076923076923297
CTRL1	KEGG_COLORECTAL_CANCER	-0.11329245553643047
CTRL2	KEGG_COLORECTAL_CANCER	-0.2811115429459766
CTRL3	KEGG_COLORECTAL_CANCER	-0.4784431845027156
Treated1	KEGG_COLORECTAL_CANCER	0.10427103953338725
Treated2	KEGG_COLORECTAL_CANCER	0.10433923192771158
Treated3	KEGG_COLORECTAL_CANCER	0.0879504412206657
CTRL1	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.5951952964086422
CTRL2	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.472868217054266
CTRL3	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.7713178294573639
Treated1	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.21454335306191818
Treated2	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.48250497786541563
Treated3	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.34297319717383157
CTRL1	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.6153846153846105
CTRL2	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.7230769230769178
CTRL3	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.8384615384615384
Treated1	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.43846153846153424
Treated2	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.7230769230769232
Treated3	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.6461538461538465
CTRL1	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.04277415465555773
CTRL2	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.45914396887159103
CTRL3	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.04965053730651642
Treated1	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.6420233463035023
Treated2	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.57032655537425
Treated3	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.23868944615045906
CTRL1	KEGG_DILATED_CARDIOMYOPATHY	-0.5781764259105227
CTRL2	KEGG_DILATED_CARDIOMYOPATHY	-0.5928171579773186
CTRL3	KEGG_DILATED_CARDIOMYOPATHY	-0.6294874689546202
Treated1	KEGG_DILATED_CARDIOMYOPATHY	0.6369435215946843
Treated2	KEGG_DILATED_CARDIOMYOPATHY	0.7180023423121965
Treated3	KEGG_DILATED_CARDIOMYOPATHY	0.7828079508285108
CTRL1	KEGG_DNA_REPLICATION	0.33339118361679887
CTRL2	KEGG_DNA_REPLICATION	0.5697674418604646
CTRL3	KEGG_DNA_REPLICATION	-0.06589147286821834
Treated1	KEGG_DNA_REPLICATION	-0.4070501835985336
Treated2	KEGG_DNA_REPLICATION	-0.023255813953489635
Treated3	KEGG_DNA_REPLICATION	-0.709302325581398
CTRL1	KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.7170542635658911
CTRL2	KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.013289036544852473
CTRL3	KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.4128299281298081
Treated1	KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.589290509694398
Treated2	KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.015503875968990943
Treated3	KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.7515763965541336
CTRL1	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.3000000000000016
CTRL2	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.6153846153846159
CTRL3	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.08461538461538165
Treated1	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.1846153846153813
Treated2	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.5538461538461492
Treated3	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.09999999999999698
CTRL1	KEGG_ECM_RECEPTOR_INTERACTION	-0.6923076923076872
CTRL2	KEGG_ECM_RECEPTOR_INTERACTION	-0.5384615384615339
CTRL3	KEGG_ECM_RECEPTOR_INTERACTION	-0.1384615384615353
Treated1	KEGG_ECM_RECEPTOR_INTERACTION	0.2769230769230786
Treated2	KEGG_ECM_RECEPTOR_INTERACTION	0.5000000000000009
Treated3	KEGG_ECM_RECEPTOR_INTERACTION	0.7692307692307692
CTRL1	KEGG_ENDOCYTOSIS	0.32572204490296014
CTRL2	KEGG_ENDOCYTOSIS	0.34708497840036334
CTRL3	KEGG_ENDOCYTOSIS	-0.4315058443781459
Treated1	KEGG_ENDOCYTOSIS	-0.37923276831775227
Treated2	KEGG_ENDOCYTOSIS	-0.47093397676435195
Treated3	KEGG_ENDOCYTOSIS	-0.06390958492544302
CTRL1	KEGG_ENDOMETRIAL_CANCER	-0.2537233201581026
CTRL2	KEGG_ENDOMETRIAL_CANCER	-0.24419759099338717
CTRL3	KEGG_ENDOMETRIAL_CANCER	-0.20345403847417698
Treated1	KEGG_ENDOMETRIAL_CANCER	-0.14409573596109354
Treated2	KEGG_ENDOMETRIAL_CANCER	0.03112968353835993
Treated3	KEGG_ENDOMETRIAL_CANCER	-0.0941060218553827
CTRL1	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.13232266778445184
CTRL2	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.12443240454076537
CTRL3	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.4196579221079378
Treated1	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.33306342780027076
Treated2	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.664022470301987
Treated3	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.12177918147124722
CTRL1	KEGG_ERBB_SIGNALING_PATHWAY	0.14486029223276176
CTRL2	KEGG_ERBB_SIGNALING_PATHWAY	0.12468600995743392
CTRL3	KEGG_ERBB_SIGNALING_PATHWAY	-0.328939074684387
Treated1	KEGG_ERBB_SIGNALING_PATHWAY	0.017328573553473836
Treated2	KEGG_ERBB_SIGNALING_PATHWAY	-0.37270455869278574
Treated3	KEGG_ERBB_SIGNALING_PATHWAY	-0.19304490690032822
CTRL1	KEGG_ETHER_LIPID_METABOLISM	0.8846153846153846
CTRL2	KEGG_ETHER_LIPID_METABOLISM	-0.3615384615384576
CTRL3	KEGG_ETHER_LIPID_METABOLISM	-0.6999999999999948
Treated1	KEGG_ETHER_LIPID_METABOLISM	0.6615384615384619
Treated2	KEGG_ETHER_LIPID_METABOLISM	-0.9461538461538401
Treated3	KEGG_ETHER_LIPID_METABOLISM	-0.5307692307692262
CTRL1	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.31225532771924747
CTRL2	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.22818630400770412
CTRL3	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	-0.30481834727117363
Treated1	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.12097812097812152
Treated2	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	-0.4757346393588584
Treated3	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	-0.5650134388153539
CTRL1	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.17914632143230613
CTRL2	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.36958519751673746
CTRL3	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	-0.40690321287335784
Treated1	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.20388155262104857
Treated2	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	-0.5740454740454722
Treated3	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	-0.49986201013598086
CTRL1	KEGG_FOCAL_ADHESION	0.280132033008251
CTRL2	KEGG_FOCAL_ADHESION	0.23311553784860448
CTRL3	KEGG_FOCAL_ADHESION	-0.19431742940603786
Treated1	KEGG_FOCAL_ADHESION	-0.33200000000000024
Treated2	KEGG_FOCAL_ADHESION	-0.5325418790968687
Treated3	KEGG_FOCAL_ADHESION	-0.45773243503368677
CTRL1	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.03846153846154099
CTRL2	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.4076923076923089
CTRL3	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.13846153846154063
Treated1	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.3615384615384576
Treated2	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.5153846153846109
Treated3	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.07692307692307931
CTRL1	KEGG_GALACTOSE_METABOLISM	0.03846153846154099
CTRL2	KEGG_GALACTOSE_METABOLISM	0.4076923076923089
CTRL3	KEGG_GALACTOSE_METABOLISM	0.13846153846154063
Treated1	KEGG_GALACTOSE_METABOLISM	-0.3615384615384576
Treated2	KEGG_GALACTOSE_METABOLISM	-0.5153846153846109
Treated3	KEGG_GALACTOSE_METABOLISM	0.07692307692307931
CTRL1	KEGG_GAP_JUNCTION	-0.23076923076922728
CTRL2	KEGG_GAP_JUNCTION	0.20769230769230962
CTRL3	KEGG_GAP_JUNCTION	0.46923076923077023
Treated1	KEGG_GAP_JUNCTION	-0.19999999999999662
Treated2	KEGG_GAP_JUNCTION	-0.6384615384615335
Treated3	KEGG_GAP_JUNCTION	0.3230769230769246
CTRL1	KEGG_GLIOMA	0.06032512065024315
CTRL2	KEGG_GLIOMA	-0.008504168256499134
CTRL3	KEGG_GLIOMA	-1.614103049945026e-4
Treated1	KEGG_GLIOMA	-0.3702255912504698
Treated2	KEGG_GLIOMA	-0.4971941268847644
Treated3	KEGG_GLIOMA	-0.4493612652661949
CTRL1	KEGG_GLUTATHIONE_METABOLISM	0.3000000000000016
CTRL2	KEGG_GLUTATHIONE_METABOLISM	0.6153846153846159
CTRL3	KEGG_GLUTATHIONE_METABOLISM	-0.08461538461538165
Treated1	KEGG_GLUTATHIONE_METABOLISM	-0.1846153846153813
Treated2	KEGG_GLUTATHIONE_METABOLISM	-0.5538461538461492
Treated3	KEGG_GLUTATHIONE_METABOLISM	-0.09999999999999698
CTRL1	KEGG_GLYCEROLIPID_METABOLISM	0.03846153846154099
CTRL2	KEGG_GLYCEROLIPID_METABOLISM	0.4076923076923089
CTRL3	KEGG_GLYCEROLIPID_METABOLISM	0.13846153846154063
Treated1	KEGG_GLYCEROLIPID_METABOLISM	-0.3615384615384576
Treated2	KEGG_GLYCEROLIPID_METABOLISM	-0.5153846153846109
Treated3	KEGG_GLYCEROLIPID_METABOLISM	0.07692307692307931
CTRL1	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.5556815120768609
CTRL2	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.6061776061776037
CTRL3	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.6563706563706537
Treated1	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.025369066545537666
Treated2	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.18745779732326728
Treated3	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.37656785114412283
CTRL1	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.8999999999999941
CTRL2	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.8076923076923022
CTRL3	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.9692307692307631
Treated1	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.9307692307692308
Treated2	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.9153846153846155
Treated3	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.9538461538461538
CTRL1	KEGG_GNRH_SIGNALING_PATHWAY	0.5411760511734028
CTRL2	KEGG_GNRH_SIGNALING_PATHWAY	0.0625
CTRL3	KEGG_GNRH_SIGNALING_PATHWAY	-0.2064483089260809
Treated1	KEGG_GNRH_SIGNALING_PATHWAY	0.17578125
Treated2	KEGG_GNRH_SIGNALING_PATHWAY	-0.6883757784697508
Treated3	KEGG_GNRH_SIGNALING_PATHWAY	-0.03125000000000003
CTRL1	KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.8538461538461481
CTRL2	KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.6307692307692259
CTRL3	KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.8230769230769175
Treated1	KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.6076923076923082
Treated2	KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.6307692307692312
Treated3	KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.9384615384615385
CTRL1	KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.6923076923076872
CTRL2	KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.5384615384615339
CTRL3	KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.1384615384615353
Treated1	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.2769230769230786
Treated2	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.5000000000000009
Treated3	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.7692307692307692
CTRL1	KEGG_HOMOLOGOUS_RECOMBINATION	0.26917041081755166
CTRL2	KEGG_HOMOLOGOUS_RECOMBINATION	0.14785992217898913
CTRL3	KEGG_HOMOLOGOUS_RECOMBINATION	0.6546769810388499
Treated1	KEGG_HOMOLOGOUS_RECOMBINATION	-0.6381322957198394
Treated2	KEGG_HOMOLOGOUS_RECOMBINATION	0.32894576848249024
Treated3	KEGG_HOMOLOGOUS_RECOMBINATION	-0.3500966644641808
CTRL1	KEGG_HUNTINGTONS_DISEASE	-0.45314526588845166
CTRL2	KEGG_HUNTINGTONS_DISEASE	0.30373382499321505
CTRL3	KEGG_HUNTINGTONS_DISEASE	-0.5486381322957153
Treated1	KEGG_HUNTINGTONS_DISEASE	0.10894941634241362
Treated2	KEGG_HUNTINGTONS_DISEASE	0.2761867704280174
Treated3	KEGG_HUNTINGTONS_DISEASE	0.7746040794071725
CTRL1	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.6367080595014221
CTRL2	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.6640385009215595
CTRL3	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.6186770428015516
Treated1	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.661811027913111
Treated2	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.7362821879104813
Treated3	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.6833410275011548
CTRL1	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.7412441345630525
CTRL2	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.3492965237151274
CTRL3	KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.4922480620155063
Treated1	KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.6188936287326299
Treated2	KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.07364341085271459
Treated3	KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.5783147085472694
CTRL1	KEGG_INSULIN_SIGNALING_PATHWAY	-0.04528379678409353
CTRL2	KEGG_INSULIN_SIGNALING_PATHWAY	-0.10508788400354596
CTRL3	KEGG_INSULIN_SIGNALING_PATHWAY	-0.3182682884648635
Treated1	KEGG_INSULIN_SIGNALING_PATHWAY	0.06523196705048523
Treated2	KEGG_INSULIN_SIGNALING_PATHWAY	-0.0634786188116453
Treated3	KEGG_INSULIN_SIGNALING_PATHWAY	-0.21573487410130934
CTRL1	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.6447876447876438
CTRL2	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.4710424710424692
CTRL3	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.07722007722007612
Treated1	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.40926640926640767
Treated2	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.903474903474902
