sample_id	geneset	gsva_score
CTRL3	HALLMARK_G2M_CHECKPOINT	0.38627049180327866
Treated1	HALLMARK_G2M_CHECKPOINT	-0.04224137931034508
Treated2	HALLMARK_G2M_CHECKPOINT	0.11465517241379289
Treated3	HALLMARK_G2M_CHECKPOINT	-0.3217741935483874
CTRL1	HALLMARK_GLYCOLYSIS	0.12941176470588167
CTRL2	HALLMARK_GLYCOLYSIS	0.9294117647058824
CTRL3	HALLMARK_GLYCOLYSIS	-0.48235294117646976
Treated1	HALLMARK_GLYCOLYSIS	-0.36470588235294077
Treated2	HALLMARK_GLYCOLYSIS	-0.48235294117646976
Treated3	HALLMARK_GLYCOLYSIS	0.03529411764705803
CTRL1	HALLMARK_HEDGEHOG_SIGNALING	0.6825396825396826
CTRL2	HALLMARK_HEDGEHOG_SIGNALING	0.05668575943116716
CTRL3	HALLMARK_HEDGEHOG_SIGNALING	-0.2877664504170525
Treated1	HALLMARK_HEDGEHOG_SIGNALING	0.26441480206540446
Treated2	HALLMARK_HEDGEHOG_SIGNALING	-0.22774970851146448
Treated3	HALLMARK_HEDGEHOG_SIGNALING	-0.5812109196278783
CTRL1	HALLMARK_HYPOXIA	-0.7142857142857126
CTRL2	HALLMARK_HYPOXIA	-0.7857142857142839
CTRL3	HALLMARK_HYPOXIA	-0.8214285714285695
Treated1	HALLMARK_HYPOXIA	0.7259658580413297
Treated2	HALLMARK_HYPOXIA	0.7142857142857143
Treated3	HALLMARK_HYPOXIA	0.8571428571428572
CTRL1	HALLMARK_INFLAMMATORY_RESPONSE	-0.12941176470588278
CTRL2	HALLMARK_INFLAMMATORY_RESPONSE	0.31764705882352895
CTRL3	HALLMARK_INFLAMMATORY_RESPONSE	0.3882352941176466
Treated1	HALLMARK_INFLAMMATORY_RESPONSE	-0.31764705882352917
Treated2	HALLMARK_INFLAMMATORY_RESPONSE	-0.5529411764705872
Treated3	HALLMARK_INFLAMMATORY_RESPONSE	0.24705882352941128
CTRL1	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.7411764705882335
CTRL2	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.24705882352941178
CTRL3	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.6470588235294104
Treated1	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.4588235294117644
Treated2	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.8352941176470587
Treated3	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.011764705882352067
CTRL1	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.014768662743740585
CTRL2	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.3666197843413033
CTRL3	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.23456790123456783
Treated1	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.178395061728395
Treated2	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.3726150392817059
Treated3	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.41910331384015587
CTRL1	HALLMARK_KRAS_SIGNALING_UP	-0.872354497354499
CTRL2	HALLMARK_KRAS_SIGNALING_UP	-0.47858796296296324
CTRL3	HALLMARK_KRAS_SIGNALING_UP	-0.043820377153710455
Treated1	HALLMARK_KRAS_SIGNALING_UP	-0.42207792207792216
Treated2	HALLMARK_KRAS_SIGNALING_UP	0.07050032488628988
Treated3	HALLMARK_KRAS_SIGNALING_UP	-0.19310977644310973
CTRL1	HALLMARK_MITOTIC_SPINDLE	0.8113207547169812
CTRL2	HALLMARK_MITOTIC_SPINDLE	-0.1373626373626382
CTRL3	HALLMARK_MITOTIC_SPINDLE	-0.38095238095238193
Treated1	HALLMARK_MITOTIC_SPINDLE	0.3342857142857143
Treated2	HALLMARK_MITOTIC_SPINDLE	-0.25714285714285856
Treated3	HALLMARK_MITOTIC_SPINDLE	-0.7083333333333331
CTRL1	HALLMARK_MTORC1_SIGNALING	-0.6321839080459756
CTRL2	HALLMARK_MTORC1_SIGNALING	0.023809523809523447
CTRL3	HALLMARK_MTORC1_SIGNALING	0.2261904761904756
Treated1	HALLMARK_MTORC1_SIGNALING	0.2460317460317456
Treated2	HALLMARK_MTORC1_SIGNALING	-0.3392857142857154
Treated3	HALLMARK_MTORC1_SIGNALING	0.3476190476190475
CTRL1	HALLMARK_MYC_TARGETS_V1	-0.6882290562036066
CTRL2	HALLMARK_MYC_TARGETS_V1	-0.3036110231232192
CTRL3	HALLMARK_MYC_TARGETS_V1	-0.30578139114724556
Treated1	HALLMARK_MYC_TARGETS_V1	-0.26937937696208686
Treated2	HALLMARK_MYC_TARGETS_V1	0.3218585983328187
Treated3	HALLMARK_MYC_TARGETS_V1	0.6275406504065039
CTRL1	HALLMARK_MYC_TARGETS_V2	-0.8873015873015847
CTRL2	HALLMARK_MYC_TARGETS_V2	-0.3839285714285724
CTRL3	HALLMARK_MYC_TARGETS_V2	-0.3976697061803456
Treated1	HALLMARK_MYC_TARGETS_V2	-0.04199134199134247
Treated2	HALLMARK_MYC_TARGETS_V2	0.34265010351966874
Treated3	HALLMARK_MYC_TARGETS_V2	0.7006802721088434
CTRL1	HALLMARK_MYOGENESIS	-0.577710843373494
CTRL2	HALLMARK_MYOGENESIS	-0.1142950179094756
CTRL3	HALLMARK_MYOGENESIS	-0.4245456401878698
Treated1	HALLMARK_MYOGENESIS	-0.2759036144578313
Treated2	HALLMARK_MYOGENESIS	0.9304490690032858
Treated3	HALLMARK_MYOGENESIS	0.044294826364280615
CTRL1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.12941176470588167
CTRL2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.9294117647058824
CTRL3	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.48235294117646976
Treated1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.36470588235294077
Treated2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.48235294117646976
Treated3	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.03529411764705803
CTRL1	HALLMARK_P53_PATHWAY	-0.4066310975609766
CTRL2	HALLMARK_P53_PATHWAY	0.03647549989013349
CTRL3	HALLMARK_P53_PATHWAY	-0.676829268292684
Treated1	HALLMARK_P53_PATHWAY	0.022172949002216946
Treated2	HALLMARK_P53_PATHWAY	0.03219512195121921
Treated3	HALLMARK_P53_PATHWAY	0.5139127447612504
CTRL1	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.4188186813186824
CTRL2	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.0881578947368423
CTRL3	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.21250000000000047
Treated1	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.4085987261146499
Treated2	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.15148601398601352
Treated3	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.20449029126213583
CTRL1	HALLMARK_SPERMATOGENESIS	-0.761842105263157
CTRL2	HALLMARK_SPERMATOGENESIS	-0.13954248366013092
CTRL3	HALLMARK_SPERMATOGENESIS	-0.49583333333333374
Treated1	HALLMARK_SPERMATOGENESIS	-0.5932432432432427
Treated2	HALLMARK_SPERMATOGENESIS	-0.29722222222222267
Treated3	HALLMARK_SPERMATOGENESIS	-0.3920454545454547
CTRL1	HALLMARK_TGF_BETA_SIGNALING	-0.5024213075060535
CTRL2	HALLMARK_TGF_BETA_SIGNALING	0.25865800865800825
CTRL3	HALLMARK_TGF_BETA_SIGNALING	-0.38095238095238043
Treated1	HALLMARK_TGF_BETA_SIGNALING	0.43394777265745
Treated2	HALLMARK_TGF_BETA_SIGNALING	-0.1335978835978841
Treated3	HALLMARK_TGF_BETA_SIGNALING	0.6575091575091576
CTRL1	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.42228319217463917
CTRL2	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.7657689581856855
CTRL3	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.640216036560034
Treated1	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.7951807228915663
Treated2	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.5783132530120481
Treated3	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.2004381161007669
CTRL1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.8660045587756452
CTRL2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.6066062000812242
CTRL3	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.6767068273092374
Treated1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.7666092943201378
Treated2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.38144329896907225
Treated3	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.8054439982150825
CTRL1	HALLMARK_UV_RESPONSE_DN	-0.9058823529411741
CTRL2	HALLMARK_UV_RESPONSE_DN	-0.6705882352941162
CTRL3	HALLMARK_UV_RESPONSE_DN	-0.41176470588235237
Treated1	HALLMARK_UV_RESPONSE_DN	0.5999999999999999
Treated2	HALLMARK_UV_RESPONSE_DN	0.5764705882352938
Treated3	HALLMARK_UV_RESPONSE_DN	0.7882352941176471
CTRL1	HALLMARK_UV_RESPONSE_UP	-0.7647058823529393
CTRL2	HALLMARK_UV_RESPONSE_UP	-0.9058823529411741
CTRL3	HALLMARK_UV_RESPONSE_UP	-0.9294117647058799
Treated1	HALLMARK_UV_RESPONSE_UP	0.9529411764705882
Treated2	HALLMARK_UV_RESPONSE_UP	0.8588235294117648
Treated3	HALLMARK_UV_RESPONSE_UP	0.8352941176470587
