SpliceID	dPSI	Uniprot	Type
MAP4K4:101860824-101860986	-0.135	mod_res	MXE
MAP4K4:101860824-101860986	0.154	mod_res	MXE
MAP4K4:101860824-101860986	-0.175	mod_res	MXE
MAP4K4:101860824-101860986	-0.184	mod_res	MXE
MAPK7:19380607-19382466	-0.138	mod_res	MXE
MAPK7:19382812-19382946	-0.138	mod_res	MXE
MECOM:169115382-169116739	0.153	mod_res	MXE
MECOM:169115382-169116739	0.165	mod_res	MXE
METTL26:634888-634956	-0.134	mod_res	MXE
MFF:227347225-227347384	0.131	mod_res	MXE
MINDY3:15841425-15841599	0.245	mod_res	MXE
MMAB:109559095-109559155	0.22	mod_res	MXE
MTCL1:8785935-8786091	-0.115	mod_res	MXE
MTHFD2:74205704-74205889	-0.11	mod_res	MXE
MYSM1:58689037-58689116	0.257	mod_res	MXE
NCKAP5L:49792677-49792986	-0.103	mod_res	MXE
NCOA2:70213902-70214075	-0.235	mod_res	MXE
NCOA2:70216659-70216764	-0.235	mod_res	MXE
NEDD4:55869578-55869681	-0.118	mod_res	MXE
NEK1:169561479-169561554	-0.14	mod_res	MXE
NEPRO:113011044-113011406	-0.12	mod_res	MXE
NEURL1B:172683418-172684138	-0.302	mod_res	MXE
NFATC2:51523080-51524110	-0.131	mod_res	MXE
NFIB:14120439-14120624	-0.123	mod_res	MXE
NFIB:14125631-14125766	-0.123	mod_res	MXE
NFKB1:102537857-102537956	-0.129	mod_res	MXE
NFS1:35680736-35680871	-0.123	mod_res	MXE
NHS:17724298-17724430	-0.251	mod_res	MXE
NHS:17725346-17728328	-0.251	mod_res	MXE
NR1D2:23959670-23959924	-0.213	mod_res	MXE
NVL:224307990-224308217	-0.107	mod_res	MXE
P2RX7:121160901-121160974	-0.403	mod_res	MXE
PAK2:196782625-196782833	-0.124	mod_res	MXE
PAK2:196801926-196802027	-0.124	mod_res	MXE
PEX14:10536212-10536297	-0.192	mod_res	MXE
PEX14:10536212-10536297	0.471	mod_res	MXE
PHACTR2:143772257-143772457	0.168	mod_res	MXE
PHACTR2:143772257-143772457	-0.177	mod_res	MXE
PHC3:170122590-170122744	-0.104	mod_res	MXE
PHF14:11013746-11013906	-0.113	mod_res	MXE
PIKFYVE:208304170-208304318	-0.297	mod_res	MXE
PIPOX:29052919-29053133	0.135	mod_res	MXE
PLD1:171687370-171687584	-0.548	mod_res	MXE
PLEKHA5:19348398-19348519	0.193	mod_res	MXE
POLDIP3:42599697-42599793	-0.108	mod_res	MXE
PPRC1:102146671-102147392	-0.36	mod_res	MXE
PPRC1:102146671-102147392	-0.38	mod_res	MXE
PRKDC:47803305-47803480	-0.117	mod_res	MXE
PRKDC:47807136-47807326	-0.117	mod_res	MXE
PRKRA:178443266-178443384	0.284	mod_res	MXE
RAB4B-EGLN2:40780384-40780499	0.12	mod_res	MXE
RALY:34073562-34073635	-0.117	mod_res	MXE
RALY:34073562-34073635	-0.133	mod_res	MXE
RBPMS:30504285-30504436	0.147	mod_res	MXE
RGS12:3386415-3386437	0.156	mod_res	MXE
RIPK1:3082546-3083313	0.219	mod_res	MXE
RNF123:49691129-49691247	0.117	mod_res	MXE
RNF8:37368483-37369218	0.11	mod_res	MXE
RPL10A:35468798-35468873	-0.441	mod_res	MXE
RPS20:56073116-56073272	-0.102	mod_res	MXE
RPS6KA6:84119884-84120027	-0.13	mod_res	MXE
SBF1:50459469-50460159	0.204	mod_res	MXE
SCAMP3:155260536-155260659	0.219	mod_res	MXE
SGMS1:50343491-50344345	0.318	mod_res	MXE
SGO1:20171042-20171232	-0.152	mod_res	MXE
SGO1:20174248-20175055	0.141	mod_res	MXE
SHARPIN:144099080-144099205	-0.107	mod_res	MXE
SIK3:116857809-116858519	0.157	mod_res	MXE
SIK3:116859264-116859604	0.157	mod_res	MXE
SKA3:21157921-21158125	0.101	mod_res	MXE
SLC29A2:66366430-66366564	0.181	mod_res	MXE
SORBS1:95414493-95414655	-0.229	mod_res	MXE
SORBS1:95414493-95414862	-0.225	mod_res	MXE
SPATS2L:200419249-200419496	-0.12	mod_res	MXE
STPG1:24383901-24384003	0.148	mod_res	MXE
STPG1:24383901-24384003	-0.204	mod_res	MXE
STXBP5:147339178-147339238	0.175	mod_res	MXE
STXBP5:147353322-147353373	0.175	mod_res	MXE
SURF2:133360264-133360434	-0.107	mod_res	MXE
SVIL:29532528-29533458	0.134	mod_res	MXE
TANC2:63237813-63238077	0.319	mod_res	MXE
TANC2:63267747-63267873	0.319	mod_res	MXE
TBC1D25:48558896-48559024	0.144	mod_res	MXE
TFDP1:113585773-113585849	0.173	mod_res	MXE
TFDP1:113610995-113611062	0.173	mod_res	MXE
TLE4:79705888-79705942	-0.153	mod_res	MXE
TLE4:79705888-79705942	-0.538	mod_res	MXE
TLE4:79706746-79706899	-0.538	mod_res	MXE
TMOD2:51766372-51766567	0.106	mod_res	MXE
TMPO:98544441-98544537	0.103	mod_res	MXE
TMPO:98544441-98544537	0.137	mod_res	MXE
TMPO:98544950-98545061	0.103	mod_res	MXE
TMPO:98544950-98545061	0.137	mod_res	MXE
TNRC6C:78048844-78051448	-0.134	mod_res	MXE
TRA2A:23516362-23516528	0.212	mod_res	MXE
TRA2A:23516362-23516528	-0.313	mod_res	MXE
TRA2A:23521706-23521840	-0.313	mod_res	MXE
TRA2A:23521706-23522432	0.212	mod_res	MXE
TTC7B:90730074-90730196	0.177	mod_res	MXE
TTC7B:90744791-90744922	0.177	mod_res	MXE
UBA6:67663884-67663947	0.365	mod_res	MXE
UBXN2B:58430518-58430669	0.173	mod_res	MXE
USP10:84740308-84740369	-0.134	mod_res	MXE
USP10:84744632-84745673	-0.134	mod_res	MXE
USP15:62325871-62325933	-0.181	mod_res	MXE
USP15:62349220-62349307	-0.181	mod_res	MXE
WAC:28595732-28596041	-0.21	mod_res	MXE
XPO6:28180940-28181031	0.191	mod_res	MXE
YARS1:32791161-32791254	0.233	mod_res	MXE
YARS1:32791161-32791254	0.383	mod_res	MXE
ZHX3:41202056-41205066	0.117	mod_res	MXE
ADAM32:39211143-39211324	-0.394	disulfid	MXE
ARHGAP11A-SCG5:32684559-32684669	0.136	disulfid	MXE
BTN2A2:26385014-26385362	0.179	disulfid	MXE
BTN2A2:26385014-26385362	0.253	disulfid	MXE
C5:120991190-120991280	-0.151	disulfid	MXE
C5:120996239-120996300	-0.151	disulfid	MXE
CD40:46123125-46123219	-0.315	disulfid	MXE
CD74:150403120-150403312	0.614	disulfid	MXE
CD74:150403120-150404767	-0.124	disulfid	MXE
CD74:150403120-150404767	0.618	disulfid	MXE
CELSR1:46439188-46439411	-0.106	disulfid	MXE
CHRNA9:40348881-40349414	-0.12	disulfid	MXE
CNTNAP3:39144239-39144346	0.111	disulfid	MXE
CNTNAP3:39149805-39149977	0.111	disulfid	MXE
CNTNAP3:39149805-39149977	0.135	disulfid	MXE
CNTNAP3B:41970073-41970245	0.178	disulfid	MXE
ENSG00000267561:87097837-87097935	0.164	disulfid	MXE
FCGRT:49514210-49514486	-0.124	disulfid	MXE
FGFR2:121551289-121551459	-0.168	disulfid	MXE
GALNT7:173297794-173297977	-0.175	disulfid	MXE
GALNT7:173298114-173298297	-0.175	disulfid	MXE
GGCX:85558439-85558605	-0.348	disulfid	MXE
GGCX:85558916-85559075	0.203	disulfid	MXE
IL15RA:5966144-5966339	-0.332	disulfid	MXE
IL20RB:136991937-136992088	-0.319	disulfid	MXE
LYPD6:149449048-149449147	0.125	disulfid	MXE
LYPD6:149468644-149468775	0.125	disulfid	MXE
MANBA:102722870-102723041	-0.146	disulfid	MXE
MATN2:97961407-97961530	-0.119	disulfid	MXE
MATN2:97978885-97979008	-0.119	disulfid	MXE
P2RX7:121160901-121160974	-0.403	disulfid	MXE
P2RX7:121162423-121162520	-0.403	disulfid	MXE
PIGT:45419503-45419590	0.362	disulfid	MXE
PIGT:45419503-45419590	0.364	disulfid	MXE
SLC38A6:61043146-61043212	-0.116	disulfid	MXE
SUMF2:56074585-56074736	0.281	disulfid	MXE
BTN2A2:26385014-26385362	0.179	signal	MXE
BTN2A2:26385014-26385362	0.253	signal	MXE
BTN2A2:26388012-26388294	0.253	signal	MXE
ENSG00000243696:52830552-52830670	0.349	signal	MXE
HSD11B1L:5684818-5684905	0.257	signal	MXE
IL15RA:5966144-5966339	-0.332	signal	MXE
SELENOF:86903280-86903448	-0.131	signal	MXE
SPG7:89524005-89524247	0.144	signal	MXE
TMEM241:23421366-23421444	0.161	signal	MXE
WDR81:1731067-1731258	0.118	signal	MXE
AASS:122081499-122081595	0.213	domain	MXE
AASS:122082787-122082891	-0.116	domain	MXE
AASS:122082787-122082891	-0.228	domain	MXE
AASS:122082787-122082891	-0.263	domain	MXE
AASS:122086011-122086115	-0.228	domain	MXE
AASS:122086011-122086179	-0.116	domain	MXE
AASS:122086011-122086179	0.213	domain	MXE
AASS:122086011-122086239	-0.263	domain	MXE
ACAA1:38126509-38126700	-0.22	domain	MXE
ACAA1:38127785-38127866	-0.22	domain	MXE
ACACB:109199401-109199552	-0.134	domain	MXE
ACACB:109201566-109201701	-0.134	domain	MXE
ACOT8:45844262-45844420	-0.235	domain	MXE
ACOT8:45848449-45848675	-0.235	domain	MXE
ACOT8:45848449-45848675	0.355	domain	MXE
ACOT8:45853922-45853984	0.355	domain	MXE
ACTN4:38710256-38710342	0.113	domain	MXE
ACTN4:38710256-38710342	0.183	domain	MXE
ACTN4:38711275-38711361	-0.111	domain	MXE
ACTN4:38711275-38711361	0.113	domain	MXE
ACTN4:38711275-38711361	0.183	domain	MXE
ACY1:51985206-51985271	-0.136	domain	MXE
ACY1:51985360-51985465	-0.136	domain	MXE
ACYP2:54057238-54057360	-0.125	domain	MXE
ADAM32:39211143-39211324	-0.394	domain	MXE
ADAM32:39221609-39221702	-0.394	domain	MXE
ADCK1:77859075-77859279	-0.135	domain	MXE
ADCK1:77887090-77887249	-0.135	domain	MXE
ADD1:2898432-2898531	0.149	domain	MXE
AFMID:78202702-78202751	0.21	domain	MXE
ALG13:111684964-111685103	0.409	domain	MXE
ALG13:111708026-111708393	0.409	domain	MXE
ALG5:36965574-36965726	-0.145	domain	MXE
ALG5:36971976-36972036	-0.145	domain	MXE
AMDHD2:2528993-2529095	-0.103	domain	MXE
AMDHD2:2529474-2529525	-0.103	domain	MXE
AMMECR1L:127869453-127869544	0.103	domain	MXE
AMMECR1L:127869453-127869544	0.115	domain	MXE
AMMECR1L:127870813-127870928	0.103	domain	MXE
AMMECR1L:127873827-127874272	0.115	domain	MXE
ANAPC10:145064571-145064692	-0.169	domain	MXE
ANAPC10:145081659-145081750	-0.169	domain	MXE
AP2A2:972061-972255	0.103	domain	MXE
AP2A2:977094-977224	0.244	domain	MXE
AP2A2:981197-981299	0.103	domain	MXE
AP2A2:981197-981299	0.244	domain	MXE
AP3B2:82662167-82662252	-0.111	domain	MXE
AP3B2:82663126-82663233	-0.111	domain	MXE
AP3B2:82681419-82681580	0.118	domain	MXE
AP3B2:82689157-82689232	0.118	domain	MXE
AP3S2:89877305-89877424	-0.12	domain	MXE
AP3S2:89878264-89878300	-0.12	domain	MXE
APC:112754872-112755025	0.136	domain	MXE
APC:112766325-112766410	0.136	domain	MXE
ARHGAP11B:30634169-30634423	-0.197	domain	MXE
ARHGAP11B:30635079-30635188	-0.197	domain	MXE
ARHGAP19-SLIT1:97264825-97264906	0.296	domain	MXE
ARHGAP19-SLIT1:97265859-97266125	0.296	domain	MXE
ARHGEF9:63724531-63724711	0.273	domain	MXE
ARMC10:103086629-103086764	-0.138	domain	MXE
ARMC10:103092476-103092653	-0.138	domain	MXE
ARNT:150842423-150842468	-0.185	domain	MXE
ARSG:68395072-68395193	-0.418	domain	MXE
ATE1:121898840-121898969	-0.175	domain	MXE
ATE1:121899865-121899994	-0.175	domain	MXE
ATE1:121902390-121902620	0.952	domain	MXE
ATE1:121910905-121911151	0.952	domain	MXE
ATG4B:241651883-241651974	0.224	domain	MXE
ATG4B:241653306-241653369	0.224	domain	MXE
AZIN1:102834665-102834747	0.133	domain	MXE
AZIN1:102836255-102836541	0.133	domain	MXE
BACH1:29321220-29321514	0.165	domain	MXE
BACH1:29329486-29329693	0.165	domain	MXE
BACH1-IT1:29352578-29352663	-0.309	domain	MXE
BACH1-IT1:29361030-29361243	-0.309	domain	MXE
BRAF:140747365-140747447	0.351	domain	MXE
BRAF:140748931-140749052	0.351	domain	MXE
BRF1:105228819-105228913	-0.142	domain	MXE
BRF1:105241264-105241414	-0.142	domain	MXE
BTN2A2:26385014-26385362	0.179	domain	MXE
BTN2A2:26385014-26385362	0.253	domain	MXE
BTN2A2:26388012-26388294	0.253	domain	MXE
BTN2A2:26390004-26390211	0.179	domain	MXE
CADPS:62549902-62550115	-0.105	domain	MXE
CAMKK1:3881626-3881648	0.198	domain	MXE
CAMKK1:3882256-3882370	0.198	domain	MXE
CAPRIN2:30719078-30719225	-0.137	domain	MXE
CAPRIN2:30720810-30720915	-0.137	domain	MXE
CASK:41555599-41555635	0.192	domain	MXE
CASK:41557031-41557100	0.192	domain	MXE
CASK:41557031-41557100	-0.237	domain	MXE
CASK:41559778-41559847	-0.237	domain	MXE
CCM2:45038252-45038426	-0.573	domain	MXE
CCM2:45063917-45064001	-0.573	domain	MXE
CCNC:99549507-99549575	-0.127	domain	MXE
CCNC:99550217-99550309	-0.127	domain	MXE
CCNJL:160259468-160259771	0.184	domain	MXE
CCNJL:160276268-160276412	0.184	domain	MXE
CD40:46123125-46123219	-0.315	domain	MXE
CD40:46126639-46126701	-0.315	domain	MXE
CD44:35189834-35189972	-0.113	domain	MXE
CD44:35189834-35190065	-0.166	domain	MXE
CD44:35196745-35196874	-0.166	domain	MXE
CD44:35196745-35196874	0.171	domain	MXE
CD44:35196745-35196874	0.172	domain	MXE
CD44:35196745-35196874	0.174	domain	MXE
CD44:35196745-35196874	0.206	domain	MXE
CD44:35198120-35198246	0.171	domain	MXE
CD44:35198120-35198246	0.172	domain	MXE
CD44:35198120-35198246	0.174	domain	MXE
CD44:35208104-35208206	0.206	domain	MXE
CD44:35211245-35211449	-0.113	domain	MXE
CD74:150403120-150403312	0.614	domain	MXE
CD74:150403120-150404767	-0.124	domain	MXE
CD74:150403120-150404767	0.618	domain	MXE
CDK8:26337566-26337642	-0.197	domain	MXE
CDK8:26353739-26353880	-0.197	domain	MXE
CDKL3:134321790-134321903	0.107	domain	MXE
CDKL3:134350248-134350427	0.107	domain	MXE
CELSR1:46433392-46433481	-0.106	domain	MXE
CELSR1:46439188-46439411	-0.106	domain	MXE
CFAP69:90306900-90307098	0.182	domain	MXE
CFAP69:90307767-90307854	0.182	domain	MXE
CFAP92:128987615-128987829	0.223	domain	MXE
CHEK2:28699837-28699937	0.461	domain	MXE
CHEK2:28710005-28710059	0.461	domain	MXE
CHIC1:73577406-73577461	0.145	domain	MXE
CHIC1:73584416-73584572	0.145	domain	MXE
CHN2:29499866-29500040	0.502	domain	MXE
CHN2:29504743-29504821	0.502	domain	MXE
CLASP1:121527798-121527890	0.119	domain	MXE
CLASP1:121528676-121528780	0.119	domain	MXE
CNTNAP3:39140518-39140638	0.135	domain	MXE
CNTNAP3:39144239-39144346	0.111	domain	MXE
CNTNAP3:39149805-39149977	0.111	domain	MXE
CNTNAP3:39149805-39149977	0.135	domain	MXE
CNTNAP3B:41960772-41960892	0.178	domain	MXE
CNTNAP3B:41970073-41970245	0.178	domain	MXE
COPA:160298844-160298991	-0.226	domain	MXE
COPA:160299101-160299264	-0.226	domain	MXE
COPS7A:6725864-6725959	0.435	domain	MXE
COPS7A:6727670-6727800	0.435	domain	MXE
CPNE3:86546594-86546681	0.116	domain	MXE
CPNE3:86547710-86547770	0.116	domain	MXE
CRTC2:153953265-153953369	-0.104	domain	MXE
CRTC2:153953537-153953606	-0.104	domain	MXE
CRYL1:20413281-20413387	0.102	domain	MXE
CRYL1:20432101-20432296	0.102	domain	MXE
CYFIP1:22947002-22947092	-0.176	domain	MXE
CYRIB:129880375-129880458	-0.224	domain	MXE
CYRIB:129880375-129880458	0.387	domain	MXE
D2HGDH:241751245-241751388	0.11	domain	MXE
D2HGDH:241754630-241754746	0.11	domain	MXE
DAB2IP:121699324-121699458	-0.101	domain	MXE
DAB2IP:121757012-121757166	-0.101	domain	MXE
DCLK2:150248304-150248385	-0.102	domain	MXE
DCLRE1C:14922980-14923069	0.118	domain	MXE
DCLRE1C:14928015-14928152	0.118	domain	MXE
DDHD2:38247712-38247835	0.108	domain	MXE
DDX49:18920833-18920909	0.114	domain	MXE
DDX49:18921662-18921748	0.114	domain	MXE
DENND1B:197674119-197674169	0.146	domain	MXE
DENND1B:197715030-197715074	0.146	domain	MXE
DGKQ:966063-966301	0.144	domain	MXE
DGUOK:73938909-73939022	-0.103	domain	MXE
DGUOK:73946718-73946906	-0.144	domain	MXE
DGUOK:73950584-73950732	-0.103	domain	MXE
DGUOK:73950584-73950732	-0.144	domain	MXE
DGUOK:73957124-73957240	-0.144	domain	MXE
DIS3:72778186-72778380	0.103	domain	MXE
DIS3:72780845-72781003	0.103	domain	MXE
DLG1:197149742-197149796	0.165	domain	MXE
DLG1:197161639-197161738	0.165	domain	MXE
DLG1:197194424-197194589	-0.125	domain	MXE
DLG1:197282678-197282845	-0.125	domain	MXE
DNAJC15:43078611-43078688	-0.128	domain	MXE
DNAJC15:43085767-43085838	-0.128	domain	MXE
DNAJC4:64231870-64231964	0.105	domain	MXE
DNAJC4:64232429-64232614	0.105	domain	MXE
DOK7:3485538-3485658	0.278	domain	MXE
EIF2AK4:39996963-39997065	0.126	domain	MXE
EIF2AK4:39998730-39998784	0.126	domain	MXE
EIF2AK4:39998730-39998784	-0.21	domain	MXE
EIF2AK4:40000987-40001224	-0.21	domain	MXE
EIF3J:44560248-44560322	-0.243	domain	MXE
EIF3J:44561017-44561742	-0.243	domain	MXE
ELMOD3:85377343-85377474	-0.14	domain	MXE
ELMOD3:85387097-85387225	-0.14	domain	MXE
ENSG00000243696:52830552-52830670	0.349	domain	MXE
ENSG00000260170:45661954-45662125	0.105	domain	MXE
ENSG00000260170:45669927-45669981	0.105	domain	MXE
ENSG00000260643:81084462-81084594	0.294	domain	MXE
ENSG00000260643:81090600-81090680	0.294	domain	MXE
ENSG00000267699:51051353-51051415	-0.193	domain	MXE
ENSG00000267699:51052634-51052725	-0.193	domain	MXE
ENSG00000272916:73804772-73804869	-0.155	domain	MXE
ENSG00000283228:151876425-151876556	0.161	domain	MXE
ENSG00000283228:151880799-151880922	0.161	domain	MXE
ENSG00000286112:128838217-128838367	-0.175	domain	MXE
ENSG00000286112:128842653-128842801	-0.175	domain	MXE
ERBIN:66068876-66069020	-0.115	domain	MXE
ERBIN:66068876-66069020	-0.153	domain	MXE
ERBIN:66072168-66072291	-0.115	domain	MXE
ERBIN:66072168-66072291	-0.153	domain	MXE
FAM149A:186151902-186152045	0.161	domain	MXE
FAM149A:186151902-186152045	0.211	domain	MXE
FAM149A:186151902-186152045	-0.254	domain	MXE
FAM149A:186151902-186152045	-0.267	domain	MXE
FAM149A:186153644-186153770	0.161	domain	MXE
FAM149A:186153644-186153770	-0.186	domain	MXE
FAM149A:186153644-186153770	0.211	domain	MXE
FAM193A:2708145-2708268	-0.232	domain	MXE
FAM193A:2715321-2715493	-0.232	domain	MXE
FAM86B2:12430588-12430702	-0.253	domain	MXE
FAM86B2:12432081-12432162	-0.253	domain	MXE
FANCA:89792470-89792547	-0.441	domain	MXE
FANCA:89799165-89799232	-0.441	domain	MXE
FANCE:35457555-35457600	-0.257	domain	MXE
FANCE:35457915-35457984	-0.257	domain	MXE
FBXL2:33297868-33297962	0.178	domain	MXE
FBXL2:33359282-33359357	0.178	domain	MXE
FCGRT:49513881-49514133	-0.124	domain	MXE
FCGRT:49514210-49514486	-0.124	domain	MXE
FGFR2:121551289-121551459	-0.168	domain	MXE
FGFR2:121564501-121564579	-0.168	domain	MXE
FHL1:136207791-136207961	-0.109	domain	MXE
FKBP10:41820268-41820461	0.3	domain	MXE
FKBP10:41820946-41821089	0.3	domain	MXE
FKTN:105598085-105598183	0.208	domain	MXE
FKTN:105598085-105598183	0.256	domain	MXE
FKTN:105598085-105598183	-0.304	domain	MXE
FKTN:105598630-105598701	0.208	domain	MXE
FKTN:105598630-105598701	0.256	domain	MXE
FKTN:105598630-105598701	-0.515	domain	MXE
FKTN:105600917-105601041	-0.304	domain	MXE
FKTN:105600917-105601041	-0.515	domain	MXE
FLOT1:30741189-30741333	0.121	domain	MXE
FLOT1:30741613-30741704	0.133	domain	MXE
FLOT1:30741791-30741867	0.133	domain	MXE
FLOT1:30742146-30742203	0.121	domain	MXE
FLVCR2:75624611-75624752	0.129	domain	MXE
FLVCR2:75633628-75633696	0.129	domain	MXE
FNIP1:131716564-131716656	0.107	domain	MXE
FNIP1:131719316-131719417	0.107	domain	MXE
FRMD8:65389360-65389528	0.138	domain	MXE
FRMD8:65393572-65393674	0.138	domain	MXE
GALNT7:173297794-173297977	-0.175	domain	MXE
GARS1-DT:30584710-30584808	-0.214	domain	MXE
GGA1:37624968-37625076	0.114	domain	MXE
GGCX:85558439-85558605	-0.348	domain	MXE
GGCX:85558916-85559075	0.203	domain	MXE
GGCX:85560814-85560985	0.203	domain	MXE
GGCX:85560814-85560985	-0.348	domain	MXE
GLRX3:130174996-130175089	0.188	domain	MXE
GLRX3:130179341-130179420	0.188	domain	MXE
GSDMB:39906960-39906987	0.119	domain	MXE
GSDMB:39908175-39908214	0.131	domain	MXE
GSDMB:39908957-39909042	0.119	domain	MXE
GSDMB:39908957-39909042	0.131	domain	MXE
HACL1:15586524-15586602	-0.155	domain	MXE
HACL1:15589539-15589612	-0.155	domain	MXE
HACL1:15589539-15589612	-0.324	domain	MXE
HACL1:15591599-15591680	-0.324	domain	MXE
HADH:108027938-108028069	0.251	domain	MXE
HADH:108028860-108028869	0.251	domain	MXE
HDAC10:50249102-50249168	0.157	domain	MXE
HDAC10:50249102-50249168	0.267	domain	MXE
HDAC10:50249327-50249516	0.267	domain	MXE
HDAC10:50249327-50249516	0.61	domain	MXE
HDAC8:72488932-72489041	0.159	domain	MXE
HDAC8:72494195-72494381	0.159	domain	MXE
HMBOX1:28970042-28970519	0.17	domain	MXE
HNRNPA2B1:26196400-26196481	-0.116	domain	MXE
HNRNPM:8462528-8462589	-0.22	domain	MXE
HNRNPM:8463496-8463504	-0.22	domain	MXE
IKBKB:42272082-42272205	0.291	domain	MXE
IKBKB:42288633-42288728	0.291	domain	MXE
IKBKB:42290155-42290273	0.281	domain	MXE
IKBKB:42293442-42293512	0.281	domain	MXE
IL15RA:5963742-5963841	-0.332	domain	MXE
IL15RA:5966144-5966339	-0.332	domain	MXE
IL20RB:136989440-136989565	-0.319	domain	MXE
IL20RB:136991937-136992088	-0.319	domain	MXE
INTU:127663380-127663584	0.177	domain	MXE
ITGB1BP1:9412268-9412405	-0.131	domain	MXE
KATNAL2:47046456-47046527	0.226	domain	MXE
KCTD20:36474788-36475062	-0.115	domain	MXE
KCTD20:36474788-36475062	-0.11	domain	MXE
KCTD20:36479120-36479223	0.111	domain	MXE
KCTD20:36479120-36479223	-0.115	domain	MXE
