SpliceID	dPSI	Uniprot	Type
TRA2A:23521706-23522432	0.374	mod_res	A3SS
TRPM7:50583088-50583159	-0.252	mod_res	A3SS
ZNF185:152920706-152920748	0.265	mod_res	A3SS
APOA2:161222917-161223050	0.179	disulfid	A3SS
APOA2:161222917-161223266	0.338	disulfid	A3SS
CNTN4:3030854-3030975	-0.316	disulfid	A3SS
DNASE1:3656998-3657341	0.237	disulfid	A3SS
GFAP:44904441-44905149	0.341	disulfid	A3SS
GGCX:85551811-85552567	-0.124	disulfid	A3SS
LRP8:53271226-53271415	-0.164	disulfid	A3SS
MFAP3:154051736-154051943	-0.124	disulfid	A3SS
MMP17:131849801-131850059	-0.214	disulfid	A3SS
PIGT:45419503-45419590	0.166	disulfid	A3SS
PRRG2:49583374-49583717	0.3	disulfid	A3SS
SCG5:32684556-32684669	-0.126	disulfid	A3SS
ST3GAL4:126413329-126413648	-0.103	disulfid	A3SS
ST3GAL4:126413396-126413648	-0.102	disulfid	A3SS
ST6GALNAC4:127909950-127910528	0.238	disulfid	A3SS
ST6GALNAC5:77050257-77050365	-0.169	disulfid	A3SS
TRMU:46350290-46350463	-0.139	disulfid	A3SS
ALG9:111838248-111838399	-0.104	signal	A3SS
ANKRD54:37833683-37833755	-0.114	signal	A3SS
APOA2:161222917-161223050	0.179	signal	A3SS
APOA2:161222917-161223266	0.338	signal	A3SS
STK36:218696526-218696601	-0.259	signal	A3SS
ZNF433:12018165-12018301	-0.173	signal	A3SS
ABHD11:73736928-73737220	0.348	domain	A3SS
ACO2:41517942-41518572	-0.115	domain	A3SS
ACSL4:109683135-109683552	0.127	domain	A3SS
ACSL4:109683135-109683552	0.24	domain	A3SS
ACSL4:109683135-109683666	-0.102	domain	A3SS
ACSL4:109683135-109683666	0.122	domain	A3SS
ACSL4:109683135-109683666	0.229	domain	A3SS
ADAT1:75618585-75618698	0.253	domain	A3SS
AFF1:87134470-87134694	0.302	domain	A3SS
AKAP7:131281529-131283532	0.234	domain	A3SS
ALG13:111682131-111682294	0.105	domain	A3SS
AP3B2:82663126-82663295	0.17	domain	A3SS
AP4E1:50934535-50934697	0.124	domain	A3SS
AP5Z1:4786000-4786428	0.437	domain	A3SS
AP5Z1:4787595-4787776	0.102	domain	A3SS
APTX:32987543-32987846	-0.106	domain	A3SS
APTX:32987543-32987846	-0.123	domain	A3SS
ARHGEF9:63655493-63658064	0.296	domain	A3SS
ASNS:97854579-97854754	-0.169	domain	A3SS
AZIN1:102836255-102836541	0.122	domain	A3SS
BOC:113278094-113278257	-0.122	domain	A3SS
C11orf54:93747296-93747448	-0.249	domain	A3SS
CACNA1H:1195431-1195565	0.102	domain	A3SS
CALB1:90082025-90082388	0.128	domain	A3SS
CAPRIN2:30719078-30720915	-0.148	domain	A3SS
CCDC74B:130142132-130142381	0.195	domain	A3SS
CENPT:67828473-67828605	-0.154	domain	A3SS
CERT1:75368485-75374191	-0.109	domain	A3SS
CNTN4:3030854-3030975	-0.316	domain	A3SS
COMMD3:22318352-22318713	0.347	domain	A3SS
CPSF4L:73252629-73252726	0.141	domain	A3SS
CUL4B:120557528-120557579	0.616	domain	A3SS
CYLD:50749548-50750202	-0.104	domain	A3SS
D2HGDH:241755044-241756014	-0.247	domain	A3SS
DCAKD:45034773-45035002	0.258	domain	A3SS
DDX5:64500548-64500882	-0.119	domain	A3SS
DENND5A:9141939-9143485	-0.151	domain	A3SS
DEPDC4:100263496-100263893	-0.196	domain	A3SS
DMTF1:87182016-87182337	-0.14	domain	A3SS
DMTF1:87182016-87182337	-0.26	domain	A3SS
DMTF1:87182055-87182337	-0.142	domain	A3SS
DMTN:22069015-22069518	0.102	domain	A3SS
DNA2:68430435-68430660	-0.181	domain	A3SS
DNAJC12:67816039-67816133	-0.266	domain	A3SS
DNASE1:3656998-3657341	0.237	domain	A3SS
DOK4:57479441-57479688	0.58	domain	A3SS
DXO:31970605-31970825	-0.185	domain	A3SS
EIF2A:150568012-150568046	-0.452	domain	A3SS
ELAVL2:23690103-23692887	-0.136	domain	A3SS
ENSG00000239665:13654183-13654427	-0.366	domain	A3SS
ENSG00000271853:153631010-153631111	-0.257	domain	A3SS
ERCC6L2:95970575-95973088	-0.175	domain	A3SS
ERGIC3:35556954-35557109	-0.155	domain	A3SS
FKBP11:48923781-48923974	-0.142	domain	A3SS
FKBP7:178469651-178469785	-0.157	domain	A3SS
GALT:34647474-34647567	0.338	domain	A3SS
GALT:34647491-34647961	0.201	domain	A3SS
GARS1:30631447-30632437	-0.172	domain	A3SS
GCDH:12897302-12897863	-0.296	domain	A3SS
GFAP:44904441-44905149	0.341	domain	A3SS
GFUS:143616105-143616440	0.133	domain	A3SS
GGA2:23493359-23494378	-0.159	domain	A3SS
GGCX:85551811-85552567	-0.124	domain	A3SS
HACE1:104777012-104777110	-0.175	domain	A3SS
HDAC7:47791870-47792669	0.229	domain	A3SS
HEATR6:60066208-60066396	-0.111	domain	A3SS
HPS3:149167888-149167983	-0.316	domain	A3SS
INO80C:35487385-35487823	0.138	domain	A3SS
ITGB1BP1:9406660-9407598	-0.451	domain	A3SS
KAT6B:74981786-74985241	0.162	domain	A3SS
KCTD10:109457991-109458184	0.226	domain	A3SS
KIAA0319:24572574-24572698	-0.123	domain	A3SS
KRT8:52904657-52905079	-0.209	domain	A3SS
LDHD:75113965-75114234	0.486	domain	A3SS
LETM2:38392541-38392995	-0.124	domain	A3SS
LETMD1:51056143-51056245	0.183	domain	A3SS
LMNA:156114669-156115274	0.137	domain	A3SS
LMNA:156114669-156115274	-0.275	domain	A3SS
LRP8:53271226-53271415	-0.164	domain	A3SS
LSM8:118185646-118185694	-0.115	domain	A3SS
MAN2C1:75367510-75367977	0.463	domain	A3SS
MAP2K7:7910062-7910373	-0.152	domain	A3SS
MARF1:15622933-15623126	0.439	domain	A3SS
MFAP3:154051736-154051943	-0.124	domain	A3SS
MIB2:1623388-1623699	0.354	domain	A3SS
MMAB:109561039-109561329	0.14	domain	A3SS
MOV10:112688327-112689138	-0.161	domain	A3SS
MOV10:112699457-112699810	0.149	domain	A3SS
MPPE1:11886498-11886778	0.11	domain	A3SS
MROH1:144242210-144242515	0.122	domain	A3SS
MTO1:73480292-73480367	-0.328	domain	A3SS
MTO1:73480996-73481116	-0.346	domain	A3SS
MYH10:8576642-8576672	0.112	domain	A3SS
MYO19:36501851-36501961	0.235	domain	A3SS
NAGPA:5027134-5027379	0.132	domain	A3SS
NDUFS2:161212587-161213182	0.232	domain	A3SS
NPAS3:33367185-33367268	-0.17	domain	A3SS
NPM1:171406396-171407774	0.178	domain	A3SS
NR1H3:47261546-47262018	-0.361	domain	A3SS
NR4A2:156326149-156326328	-0.184	domain	A3SS
NR4A2:156329322-156330188	-0.171	domain	A3SS
OCEL1:17228430-17229215	0.144	domain	A3SS
OSGEP:20449170-20449301	0.224	domain	A3SS
P4HTM:49004860-49005867	-0.17	domain	A3SS
PABPC4:39563613-39563922	-0.22	domain	A3SS
PACSIN3:47182673-47182809	0.198	domain	A3SS
PARP3:51943348-51943538	0.328	domain	A3SS
PDE4DIP:149003610-149003730	-0.6	domain	A3SS
PFAS:8266500-8266898	0.214	domain	A3SS
PGGHG:290657-291113	-0.276	domain	A3SS
PGS1:78414878-78415027	-0.113	domain	A3SS
PHF8:54042630-54042836	-0.138	domain	A3SS
PIK3R2:18166022-18166302	0.181	domain	A3SS
PITPNM3:6471160-6471355	-0.259	domain	A3SS
PKD1:2105321-2105707	0.192	domain	A3SS
PLA2G6:38115526-38115849	-0.391	domain	A3SS
PNKP:49866398-49866528	0.188	domain	A3SS
POLE:132676093-132676204	-0.107	domain	A3SS
POLR2J3:102566996-102568184	0.123	domain	A3SS
PPFIA2:81281256-81281450	0.281	domain	A3SS
PPP1R9B:50140092-50140359	0.139	domain	A3SS
PPP4C:30081199-30081310	0.104	domain	A3SS
PRKAG1:49005461-49005592	0.302	domain	A3SS
PRMT7:68351389-68352315	0.168	domain	A3SS
PRMT7:68353394-68353566	0.211	domain	A3SS
PRRG2:49583374-49583717	0.3	domain	A3SS
PXN:120215102-120215417	0.174	domain	A3SS
RARS2:87520179-87520256	-0.103	domain	A3SS
RARS2:87555407-87555520	0.538	domain	A3SS
RBM3:48575814-48576083	-0.14	domain	A3SS
RBM5:50100531-50103166	-0.143	domain	A3SS
REXO1:1817218-1817458	0.166	domain	A3SS
RHOT2:670248-670357	-0.286	domain	A3SS
RMND1:151421244-151422605	0.218	domain	A3SS
RNF181:85596952-85597178	0.32	domain	A3SS
RNF8:37368377-37369218	-0.372	domain	A3SS
RPS6KA4:64368467-64368601	-0.133	domain	A3SS
RPS6KB1:59936214-59936541	-0.227	domain	A3SS
SACM1L:45713136-45713196	0.163	domain	A3SS
SBF1:50456491-50457111	0.176	domain	A3SS
SCN1A:166058569-166060867	-0.159	domain	A3SS
SCYL3:169868927-169869128	0.108	domain	A3SS
SCYL3:169868927-169869128	-0.13	domain	A3SS
SERPINB6:2968778-2969102	-0.113	domain	A3SS
SETD6:58518019-58518231	-0.119	domain	A3SS
SETMAR:4313646-4313761	0.145	domain	A3SS
SH3BP2:2831922-2832412	-0.168	domain	A3SS
SIRT5:13599031-13600949	-0.122	domain	A3SS
SLC26A6:48631648-48631801	0.15	domain	A3SS
SLC2A11:23877384-23877869	0.157	domain	A3SS
SLC38A7:58675939-58676121	0.129	domain	A3SS
SLC38A7:58675939-58676346	-0.149	domain	A3SS
SNX5:17953995-17954223	0.22	domain	A3SS
SRA1:140551060-140552184	-0.138	domain	A3SS
STK32C:132227976-132228189	0.135	domain	A3SS
SUGP1:19303723-19303912	0.112	domain	A3SS
SUGP1:19303723-19304043	-0.16	domain	A3SS
TADA2A:37440504-37440662	-0.138	domain	A3SS
TAFAZZIN:154419704-154420094	-0.102	domain	A3SS
TBK1:64457750-64458018	-0.143	domain	A3SS
TCTN1:110627929-110628224	0.129	domain	A3SS
TEDC1:105492106-105492309	-0.146	domain	A3SS
TERT:1278640-1278796	-0.254	domain	A3SS
TKT:53237796-53237921	0.29	domain	A3SS
TMBIM1:218284038-218284266	0.28	domain	A3SS
TMX2:57738663-57739039	0.108	domain	A3SS
TOE1:45342734-45343002	0.139	domain	A3SS
TOP3B:21959131-21959736	-0.153	domain	A3SS
TRIM26:30198665-30199264	-0.219	domain	A3SS
TRIM41:181233412-181233763	-0.106	domain	A3SS
TTC21B:165890837-165894824	0.181	domain	A3SS
TWF2:52231943-52232117	-0.176	domain	A3SS
UFSP2:185405779-185405959	0.171	domain	A3SS
VPS53:667409-670807	0.367	domain	A3SS
WDR90:662672-662844	0.176	domain	A3SS
YPEL1:21703838-21704125	0.511	domain	A3SS
ZKSCAN5:99505942-99506458	0.248	domain	A3SS
ZNF133:18305667-18305807	0.416	domain	A3SS
ZNF23:71454041-71454218	0.345	domain	A3SS
ZNF395:28360884-28361182	0.2	domain	A3SS
ZNF433:12018165-12018301	-0.173	domain	A3SS
ZNF519:14099937-14106409	0.17	domain	A3SS
ZNF655:99562343-99562494	0.106	domain	A3SS
ZNF655:99562343-99562494	0.579	domain	A3SS
ZNF655:99562348-99562494	0.104	domain	A3SS
ZNF681:23754822-23754918	0.106	domain	A3SS
ZNF707:143691596-143691713	-0.243	domain	A3SS
ZNF7:144829444-144829604	-0.303	domain	A3SS
