sample_id	geneset	gsva_score
Treated2	KEGG_COLORECTAL_CANCER	-0.017403047723331372
Treated3	KEGG_COLORECTAL_CANCER	0.1432837000141572
CTRL1	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.6099063870126812
CTRL2	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.4707903780068687
CTRL3	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.7628865979381452
Treated1	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.21394074486857645
Treated2	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.4794339650955124
Treated3	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.3427892709702724
CTRL1	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.6040955631399396
CTRL2	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.7064846416382347
CTRL3	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.8293515358361776
Treated1	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.46757679180887957
Treated2	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.7201365187713313
Treated3	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.6450511945392494
CTRL1	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.01417052667696167
CTRL2	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.45172413793103694
CTRL3	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.06191311124098864
Treated1	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.6275862068965512
Treated2	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.5746852110937388
Treated3	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.2328301287144459
CTRL1	KEGG_DILATED_CARDIOMYOPATHY	-0.5561204902759421
CTRL2	KEGG_DILATED_CARDIOMYOPATHY	-0.5866052496892551
CTRL3	KEGG_DILATED_CARDIOMYOPATHY	-0.620708926384375
Treated1	KEGG_DILATED_CARDIOMYOPATHY	0.6000070131145242
Treated2	KEGG_DILATED_CARDIOMYOPATHY	0.7170527067434286
Treated3	KEGG_DILATED_CARDIOMYOPATHY	0.7783979799130452
CTRL1	KEGG_DNA_REPLICATION	0.3578792341678951
CTRL2	KEGG_DNA_REPLICATION	0.5635738831615131
CTRL3	KEGG_DNA_REPLICATION	-0.06872852233676807
Treated1	KEGG_DNA_REPLICATION	-0.42802596410843446
Treated2	KEGG_DNA_REPLICATION	-0.020618556701029078
Treated3	KEGG_DNA_REPLICATION	-0.6907216494845312
CTRL1	KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.7319587628865984
CTRL2	KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.0073836723321279996
CTRL3	KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.3926178644713056
Treated1	KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.5778850754708775
Treated2	KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.006872852233678783
Treated3	KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.7531183312794867
CTRL1	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.3310580204778164
CTRL2	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.6245733788395906
CTRL3	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.10580204778157043
Treated1	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.21501706484641847
Treated2	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.5358361774744096
Treated3	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.09215017064846442
CTRL1	KEGG_ECM_RECEPTOR_INTERACTION	-0.6996587030716817
CTRL2	KEGG_ECM_RECEPTOR_INTERACTION	-0.5290102389078566
CTRL3	KEGG_ECM_RECEPTOR_INTERACTION	-0.15358361774744145
Treated1	KEGG_ECM_RECEPTOR_INTERACTION	0.25597269624573465
Treated2	KEGG_ECM_RECEPTOR_INTERACTION	0.5085324232081916
Treated3	KEGG_ECM_RECEPTOR_INTERACTION	0.7679180887372015
CTRL1	KEGG_ENDOCYTOSIS	0.1285554333307146
CTRL2	KEGG_ENDOCYTOSIS	0.1629370629370639
CTRL3	KEGG_ENDOCYTOSIS	-0.5700138902193707
Treated1	KEGG_ENDOCYTOSIS	-0.1477458711501265
Treated2	KEGG_ENDOCYTOSIS	-0.1937787821934158
Treated3	KEGG_ENDOCYTOSIS	0.25654577980159415
CTRL1	KEGG_ENDOMETRIAL_CANCER	-0.22418305734795005
CTRL2	KEGG_ENDOMETRIAL_CANCER	-0.3846313418681852
CTRL3	KEGG_ENDOMETRIAL_CANCER	0.00022522522522402944
Treated1	KEGG_ENDOMETRIAL_CANCER	0.08830409356725002
Treated2	KEGG_ENDOMETRIAL_CANCER	-0.103269161915779
Treated3	KEGG_ENDOMETRIAL_CANCER	-0.029397818871503306
CTRL1	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.12424426051149354
CTRL2	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.14496503881517303
CTRL3	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.3507729989541637
Treated1	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.3318354011310469
Treated2	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.7027694177292108
Treated3	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.10106402907347065
CTRL1	KEGG_ERBB_SIGNALING_PATHWAY	0.15938010210692616
CTRL2	KEGG_ERBB_SIGNALING_PATHWAY	0.13151948785539325
CTRL3	KEGG_ERBB_SIGNALING_PATHWAY	-0.32693025526172304
Treated1	KEGG_ERBB_SIGNALING_PATHWAY	0.008142894667716505
Treated2	KEGG_ERBB_SIGNALING_PATHWAY	-0.36877410902739094
Treated3	KEGG_ERBB_SIGNALING_PATHWAY	-0.18534053196327185
CTRL1	KEGG_ETHER_LIPID_METABOLISM	0.8839590443686007
CTRL2	KEGG_ETHER_LIPID_METABOLISM	-0.3583617747440315
CTRL3	KEGG_ETHER_LIPID_METABOLISM	-0.6791808873720226
Treated1	KEGG_ETHER_LIPID_METABOLISM	0.6450511945392494
Treated2	KEGG_ETHER_LIPID_METABOLISM	-0.9522184300341427
Treated3	KEGG_ETHER_LIPID_METABOLISM	-0.5221843003413036
CTRL1	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.327788135188105
CTRL2	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.21800678608064283
CTRL3	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	-0.31759424671339226
Treated1	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.09522540528536542
Treated2	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	-0.4592598860495323
Treated3	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	-0.5582192475408189
CTRL1	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.1847688688603565
CTRL2	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.3732626138990863
CTRL3	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	-0.4005945826910408
Treated1	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.18033720665299624
Treated2	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	-0.5629204226034714
Treated3	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	-0.4913281302114617
CTRL1	KEGG_FOCAL_ADHESION	0.2955545714982851
CTRL2	KEGG_FOCAL_ADHESION	0.2244266709376455
CTRL3	KEGG_FOCAL_ADHESION	-0.18278301154464685
Treated1	KEGG_FOCAL_ADHESION	-0.3286219081272089
Treated2	KEGG_FOCAL_ADHESION	-0.5253900303536359
Treated3	KEGG_FOCAL_ADHESION	-0.45191580888001376
CTRL1	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.0511945392491478
CTRL2	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.3924914675767925
CTRL3	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.13993174061433544
Treated1	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.39249146757679654
Treated2	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.5017064846416446
Treated3	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.06484641638225369
CTRL1	KEGG_GALACTOSE_METABOLISM	0.0511945392491478
CTRL2	KEGG_GALACTOSE_METABOLISM	0.3924914675767925
CTRL3	KEGG_GALACTOSE_METABOLISM	0.13993174061433544
Treated1	KEGG_GALACTOSE_METABOLISM	-0.39249146757679654
Treated2	KEGG_GALACTOSE_METABOLISM	-0.5017064846416446
Treated3	KEGG_GALACTOSE_METABOLISM	0.06484641638225369
CTRL1	KEGG_GAP_JUNCTION	-0.22866894197952448
CTRL2	KEGG_GAP_JUNCTION	0.20136518771331152
CTRL3	KEGG_GAP_JUNCTION	0.45392491467576845
Treated1	KEGG_GAP_JUNCTION	-0.22866894197952448
Treated2	KEGG_GAP_JUNCTION	-0.6313993174061516
Treated3	KEGG_GAP_JUNCTION	0.32423208191126346
CTRL1	KEGG_GLIOMA	0.08292848452746454
CTRL2	KEGG_GLIOMA	-0.017277174992327005
CTRL3	KEGG_GLIOMA	-0.00913920146227265
Treated1	KEGG_GLIOMA	-0.4018619000873844
Treated2	KEGG_GLIOMA	-0.4710923957767983
Treated3	KEGG_GLIOMA	-0.4401190219234704
CTRL1	KEGG_GLUTATHIONE_METABOLISM	0.3310580204778164
CTRL2	KEGG_GLUTATHIONE_METABOLISM	0.6245733788395906
CTRL3	KEGG_GLUTATHIONE_METABOLISM	-0.10580204778157043
Treated1	KEGG_GLUTATHIONE_METABOLISM	-0.21501706484641847
Treated2	KEGG_GLUTATHIONE_METABOLISM	-0.5358361774744096
Treated3	KEGG_GLUTATHIONE_METABOLISM	-0.09215017064846442
CTRL1	KEGG_GLYCEROLIPID_METABOLISM	0.0511945392491478
CTRL2	KEGG_GLYCEROLIPID_METABOLISM	0.3924914675767925
CTRL3	KEGG_GLYCEROLIPID_METABOLISM	0.13993174061433544
Treated1	KEGG_GLYCEROLIPID_METABOLISM	-0.39249146757679654
Treated2	KEGG_GLYCEROLIPID_METABOLISM	-0.5017064846416446
Treated3	KEGG_GLYCEROLIPID_METABOLISM	0.06484641638225369
CTRL1	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.5606449771689498
CTRL2	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.6027397260274026
CTRL3	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.6404109589041151
Treated1	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.012084917162735909
Treated2	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.20346013207444424
Treated3	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.37911132744593384
CTRL1	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.9044368600682717
CTRL2	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.8020477815699767
CTRL3	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.9726962457338018
Treated1	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.9180887372013653
Treated2	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.9044368600682593
Treated3	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.9453924914675769
CTRL1	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.47440273037543257
CTRL2	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.19453924914675946
CTRL3	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.802047781569966
Treated1	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.35836177474402797
Treated2	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.09215017064846442
Treated3	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.5494880546075089
CTRL1	KEGG_GNRH_SIGNALING_PATHWAY	0.5418701103590455
CTRL2	KEGG_GNRH_SIGNALING_PATHWAY	0.07266435986159217
CTRL3	KEGG_GNRH_SIGNALING_PATHWAY	-0.20486695196673954
Treated1	KEGG_GNRH_SIGNALING_PATHWAY	0.15224913494809741
Treated2	KEGG_GNRH_SIGNALING_PATHWAY	-0.6859145306680272
Treated3	KEGG_GNRH_SIGNALING_PATHWAY	-0.031141868512110232
CTRL1	KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.8498293515358477
CTRL2	KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.6245733788395986
CTRL3	KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.8225255972696357
Treated1	KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.5972696245733791
Treated2	KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.6313993174061436
Treated3	KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.9317406143344711
CTRL1	KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.6996587030716817
CTRL2	KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.5290102389078566
CTRL3	KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.15358361774744145
Treated1	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.25597269624573465
Treated2	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.5085324232081916
Treated3	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.7679180887372015
CTRL1	KEGG_HOMOLOGOUS_RECOMBINATION	0.29544693672581057
CTRL2	KEGG_HOMOLOGOUS_RECOMBINATION	0.15172413793103337
CTRL3	KEGG_HOMOLOGOUS_RECOMBINATION	0.6364810527598367
Treated1	KEGG_HOMOLOGOUS_RECOMBINATION	-0.6551724137931063
Treated2	KEGG_HOMOLOGOUS_RECOMBINATION	0.31669352239767945
Treated3	KEGG_HOMOLOGOUS_RECOMBINATION	-0.3347020131552748
CTRL1	KEGG_HUNTINGTONS_DISEASE	-0.42970502700457297
CTRL2	KEGG_HUNTINGTONS_DISEASE	0.32122704881325437
CTRL3	KEGG_HUNTINGTONS_DISEASE	-0.5482758620689682
Treated1	KEGG_HUNTINGTONS_DISEASE	0.08965517241379206
Treated2	KEGG_HUNTINGTONS_DISEASE	0.2681131344440127
Treated3	KEGG_HUNTINGTONS_DISEASE	0.7816091954022988
CTRL1	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.5970780469050382
CTRL2	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.4720069846120273
CTRL3	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.5854460408898831
Treated1	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.6080103381141444
Treated2	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.6031720007938631
Treated3	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.4334343307576004
CTRL1	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.744531903037058
CTRL2	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.34592510873562465
CTRL3	KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.48797250859106117
Treated1	KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.6390667390124745
Treated2	KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.061855670103091176
