Splice ID	Case	Sample	Cluster	CNS	Type	dPSI
ZNF462:106932263-106932549_106932265-106932549_106930524-106930689	A3SS	BS_P7EY9DXG	6		Skipping	0.274008219178082
ALDH7A1:126559240-126559352_126559239-126559325_126561082-126561124	A3SS	BS_P7EY9DXG	6		Skipping	0.254605654761905
PPT2-EGFL8:32167087-32167257_32167102-32167257_32166909-32167005	A3SS	BS_P7EY9DXG	6		Skipping	0.191671703296703
MLST8:2206358-2206409_2206360-2206409_2206030-2206214	A3SS	BS_P7EY9DXG	6		Skipping	0.11026435246996
JADE2:134578494-134579317_134578496-134579317_134576767-134576896	A3SS	BS_P7EY9DXG	6		Skipping	0.21275944055944
HAUS8:17059997-17060092_17059996-17060089_17062697-17062779	A3SS	BS_P7EY9DXG	6		Skipping	0.21065460030166
KLC4:43062886-43063147_43062982-43063147_43061310-43061593	A3SS	BS_P7EY9DXG	6		Skipping	0.131866758241759
UNC79:93474089-93474393_93474247-93474393_93467670-93467791	A3SS	BS_P7EY9DXG	6		Inclusion	0.316459715639811
ADA2:17209356-17209723_17209355-17209690_17219355-17219435	A3SS	BS_P7EY9DXG	6		Skipping	0.125190163934427
FAM66D:12145932-12146015_12145947-12146015_12145638-12145700	A3SS	BS_P7EY9DXG	6		Inclusion	0.284292282430213
SUCLG2-AS1:67670829-67671004_67670959-67671004_67669815-67669909	A3SS	BS_P7EY9DXG	6		Skipping	0.111436363636364
SUCLG2-AS1:67670882-67671004_67670959-67671004_67669815-67669909	A3SS	BS_P7EY9DXG	6		Skipping	0.126420967741936
HSD3B7:30985460-30985824_30985652-30985824_30985206-30985297	A3SS	BS_P7EY9DXG	6		Inclusion	0.46760303030303
GUCY1A1:155696756-155697122_155696805-155697122_155667345-155667419	A3SS	BS_P7EY9DXG	6		Skipping	0.208625364431486
SUSD4:223229197-223229394_223229196-223229388_223264629-223264818	A3SS	BS_P7EY9DXG	6		Skipping	0.220290877796901
TMCC1:129827803-129828508_129827802-129828077_129832773-129832826	A3SS	BS_P7EY9DXG	6		Skipping	0.213755319148936
SAMD9L:93145385-93146040_93145384-93145532_93146882-93147146	A3SS	BS_P7EY9DXG	6		Skipping	0.195693726937269
PANTR1:104812709-104812812_104812708-104812784_104853109-104853183	A3SS	BS_P7EY9DXG	6		Inclusion	0.428852822580645
SNHG12:28579912-28581229_28579911-28579981_28581589-28581873	A3SS	BS_P7EY9DXG	6		Skipping	0.116082191780822
TBC1D32:121115172-121115747_121115171-121115241_121126377-121126461	A3SS	BS_P7EY9DXG	6		Inclusion	0.347326053042122
TRMU:46350291-46350463_46350349-46350463_46346421-46346544	A3SS	BS_P7EY9DXG	6		Skipping	0.199147255689424
ABCC8:17432204-17432346_17432203-17432244_17442719-17442882	A3SS	BS_P7EY9DXG	6		Inclusion	0.12131
TMIGD3:111488677-111489024_111488676-111488867_111489466-111489690	A3SS	BS_P7EY9DXG	6		Skipping	0.374593824228029
ZNF513:27378467-27379054_27378466-27378615_27380092-27380444	A3SS	BS_P7EY9DXG	6		Skipping	0.122842767295598
PDE4DIP:148992255-148993882_148993484-148993882_148991884-148991973	A3SS	BS_P7EY9DXG	6		Skipping	0.167651053864169
SOX2-OT:181610857-181610929_181610860-181610929_181563719-181563928	A3SS	BS_P7EY9DXG	6		Inclusion	0.302245238095238
GPN3:110453743-110453871_110453742-110453829_110455585-110455682	A3SS	BS_P7EY9DXG	6		Skipping	0.140036496350365
SLC4A3:219630072-219630352_219630152-219630352_219629579-219629695	A3SS	BS_P7EY9DXG	6		Inclusion	0.134127777777778
TRIM41:181233413-181233763_181233635-181233763_181232658-181232889	A3SS	BS_P7EY9DXG	6		Skipping	0.196994673768309
TARDBP:11024064-11024335_11024301-11024335_11023192-11023329	A3SS	BS_P7EY9DXG	6		Skipping	0.152854251012146
RABL2A:113634153-113634232_113634156-113634232_113632914-113632944	A3SS	BS_P7EY9DXG	6		Skipping	0.126866022099449
GPNMB:23266481-23266615_23266516-23266615_23260455-23260773	A3SS	BS_P7EY9DXG	6		Inclusion	0.152740540540541
ABCF1:30578073-30578202_30578075-30578202_30577817-30577913	A3SS	BS_P7EY9DXG	6		Skipping	0.225885026737968
AFDN:167962433-167962567_167962438-167962567_167951185-167952187	A3SS	BS_P7EY9DXG	6		Skipping	0.162540106951872
MFSD9:102723700-102723909_102723699-102723878_102726844-102726974	A3SS	BS_P7EY9DXG	6		Inclusion	0.255987586206896
ATL1:50629951-50630009_50629994-50630009_50628030-50628462	A3SS	BS_P7EY9DXG	6		Inclusion	0.136034904013962
MICALL2:1438840-1438995_1438839-1438991_1439924-1440085	A3SS	BS_P7EY9DXG	6		Skipping	0.187484224965706
SRGAP2:206401421-206401645_206401423-206401645_206393544-206393673	A3SS	BS_P7EY9DXG	6		Skipping	0.438492329149233
AIFM1:130129970-130130193_130129969-130130102_130131674-130131799	A3SS	BS_P7EY9DXG	6		Skipping	0.136845945945946
AIFM1:130137078-130137185_130137077-130137179_130138592-130138701	A3SS	BS_P7EY9DXG	6		Skipping	0.118170439414116
CATSPER2P1:43745022-43745170_43745021-43745167_43746047-43746300	A3SS	BS_P7EY9DXG	6		Skipping	0.357528971962617
PTPRZ1:122012078-122013889_122012647-122013889_122010333-122011309	A3SS	BS_P7EY9DXG	6		Skipping	0.436459499263623
PLEKHB2:131140167-131140275_131140169-131140275_131132901-131133015	A3SS	BS_P7EY9DXG	6		Inclusion	0.177850914205345
NTRK2:84669680-84669888_84669717-84669888_84669334-84669423	A3SS	BS_P7EY9DXG	6		Skipping	0.101822006472493
NTRK3:88255906-88256168_88255905-88256131_88256283-88256486	A3SS	BS_P7EY9DXG	6		Inclusion	0.115714067278287
CD163:7479860-7481256_7479859-7479996_7482642-7482762	A3SS	BS_P7EY9DXG	6		Skipping	0.126448951048951
DHPS:12676017-12676105_12676016-12676078_12677107-12677211	A3SS	BS_P7EY9DXG	6		Skipping	0.123452631578948
FAHD2CP:96019201-96019700_96019627-96019700_96010592-96010732	A3SS	BS_P7EY9DXG	6		Skipping	0.123344632768362
FAHD2CP:96019460-96019700_96019537-96019700_96019200-96019274	A3SS	BS_P7EY9DXG	6		Skipping	0.116108943089431
FAHD2CP:96019481-96019700_96019537-96019700_96019200-96019274	A3SS	BS_P7EY9DXG	6		Skipping	0.116764006791171
CEP70:138572859-138572984_138572858-138572932_138591853-138591956	A3SS	BS_P7EY9DXG	6		Inclusion	0.28517962466488
TBC1D25:48558897-48559346_48559157-48559346_48541332-48541442	A3SS	BS_P7EY9DXG	6		Skipping	0.316120950323974
RNASEH2B:50929461-50929582_50929515-50929582_50927406-50927478	A3SS	BS_P7EY9DXG	6		Skipping	0.148372688477952
SLC2A11:23875085-23875241_23875116-23875241_23868480-23868641	A3SS	BS_P7EY9DXG	6		Inclusion	0.216324022346369
SLC2A11:23877385-23877869_23877720-23877869_23877041-23877171	A3SS	BS_P7EY9DXG	6		Inclusion	0.637684444444444
RUNX1T1:92062546-92062709_92062545-92062622_92075964-92076137	A3SS	BS_P7EY9DXG	6		Skipping	0.128511111111111
SYBU:109642728-109642932_109642727-109642929_109644635-109644716	A3SS	BS_P7EY9DXG	6		Skipping	0.453306557377049
SILC1:5968586-5969238_5969113-5969238_5932787-5932921	A3SS	BS_P7EY9DXG	6		Skipping	0.145817875210792
TMEM71:132746942-132747114_132746941-132747057_132751784-132751997	A3SS	BS_P7EY9DXG	6		Skipping	0.379991735537189
TOP1MT:143325346-143325533_143325345-143325478_143326221-143326344	A3SS	BS_P7EY9DXG	6		Skipping	0.110012587412588
VLDLR:2646334-2646552_2646398-2646552_2645573-2645745	A3SS	BS_P7EY9DXG	6		Skipping	0.1343286908078
TMEM256-PLSCR3:7394104-7394271_7394103-7394267_7394907-7395090	A3SS	BS_P7EY9DXG	6		Inclusion	0.432463519313305
WNK2:93292308-93292396_93292310-93292396_93289977-93290047	A3SS	BS_P7EY9DXG	6		Skipping	0.196197932053176
MIGA2:129067995-129068332_129068197-129068332_129067772-129067871	A3SS	BS_P7EY9DXG	6		Inclusion	0.149781081081081
MIGA2:129068019-129068332_129068197-129068332_129067772-129067871	A3SS	BS_P7EY9DXG	6		Inclusion	0.191403247631935
SMPD1:6394178-6394778_6394197-6394778_6393895-6394041	A3SS	BS_P7EY9DXG	6		Inclusion	0.115758666666667
RHBDF1:59732-60098_59731-59826_60215-60279	A3SS	BS_P7EY9DXG	6		Inclusion	0.125455820476858
DDAH2:31728865-31729225_31728864-31729221_31729361-31729501	A3SS	BS_P7EY9DXG	6		Skipping	0.222710982658959
DCC:53391655-53391887_53391714-53391887_53386042-53386138	A3SS	BS_P7EY9DXG	6		Skipping	0.597567272727272
ITGB1:32906465-32906580_32906464-32906562_32908367-32908534	A3SS	BS_P7EY9DXG	6		Skipping	0.441372340425532
STOML1:73984659-73984871_73984658-73984868_73985317-73985513	A3SS	BS_P7EY9DXG	6		Skipping	0.162273097826086
KCNIP2:101828627-101828717_101828626-101828696_101829074-101829199	A3SS	BS_P7EY9DXG	6		Inclusion	0.278714960629921
LINC01503:129341350-129342043_129341831-129342043_129338791-129338917	A3SS	BS_P7EY9DXG	6		Skipping	0.379540425531915
LINC01503:129341736-129342043_129341831-129342043_129338791-129338917	A3SS	BS_P7EY9DXG	6		Skipping	0.266364394993046
LINC01503:129341752-129342043_129341831-129342043_129338791-129338917	A3SS	BS_P7EY9DXG	6		Skipping	0.386816983894582
ADAM9:39091243-39091346_39091263-39091346_39090046-39090188	A3SS	BS_P7EY9DXG	6		Skipping	0.129375886524823
PPP2R2D:131943968-131944145_131944094-131944145_131940581-131940694	A3SS	BS_P7EY9DXG	6		Skipping	0.107337765957447
ARNTL:13378322-13378445_13378336-13378445_13376639-13376728	A3SS	BS_P7EY9DXG	6		Inclusion	0.328643147896879
BBOX1:27055393-27055649_27055395-27055649_27041312-27041478	A3SS	BS_P7EY9DXG	6		Inclusion	0.310121376811594
DGKZ:46368002-46368079_46368004-46368079_46367651-46367747	A3SS	BS_P7EY9DXG	6		Skipping	0.113897606382979
PACSIN3:47182674-47182809_47182673-47182764_47183003-47183069	A3SS	BS_P7EY9DXG	6		Inclusion	0.105615156017831
RELA:65661687-65661868_65661686-65661819_65661936-65662088	A3SS	BS_P7EY9DXG	6		Skipping	0.161566712517194
ZNF767P:149552801-149553016_149552800-149553013_149558607-149558839	A3SS	BS_P7EY9DXG	6		Skipping	0.227699588477367
ATG16L2:72825302-72825407_72825348-72825407_72824733-72824842	A3SS	BS_P7EY9DXG	6		Skipping	0.12318699186992
FAM66C:8194203-8194481_8194419-8194481_8188484-8188535	A3SS	BS_P7EY9DXG	6		Skipping	0.149186274509803
ADCY6:48773469-48774098_48773468-48773647_48774401-48774518	A3SS	BS_P7EY9DXG	6		Skipping	0.105242302543507
KMT2D:49030280-49030373_49030279-49030370_49030600-49030768	A3SS	BS_P7EY9DXG	6		Inclusion	0.287151382823871
LMBR1L:49101250-49101323_49101249-49101263_49101471-49101549	A3SS	BS_P7EY9DXG	6		Skipping	0.210374666666666
STK36:218689859-218689956_218689885-218689956_218688696-218688876	A3SS	BS_P7EY9DXG	6		Skipping	0.116606711409396
KCNA2:110593580-110604945_110593579-110604106_110605390-110605722	A3SS	BS_P7EY9DXG	6		Skipping	0.108330804248862
KCNA2:110593580-110605155_110593579-110604106_110605390-110605722	A3SS	BS_P7EY9DXG	6		Skipping	0.141787735849058
SH3TC1:8209665-8209822_8209747-8209822_8205166-8205366	A3SS	BS_P7EY9DXG	6		Inclusion	0.216126284875183
CDADC1:49259346-49259523_49259485-49259523_49255838-49255913	A3SS	BS_P7EY9DXG	6		Skipping	0.216255347593582
CACNA1G:50607827-50608019_50607928-50608019_50606899-50606989	A3SS	BS_P7EY9DXG	6		Skipping	0.232486754966887
SORBS1:95321963-95322153_95321962-95322021_95322745-95322805	A3SS	BS_P7EY9DXG	6		Skipping	0.498557165861514
SMG1P5:30277264-30277428_30277263-30277386_30277596-30277793	A3SS	BS_P7EY9DXG	6		Skipping	0.495396408839779
HECW2:196324980-196325149_196324979-196325078_196329574-196329650	A3SS	BS_P7EY9DXG	6		Skipping	0.131174931129477
PHRF1:605605-605724_605607-605724_605118-605300	A3SS	BS_P7EY9DXG	6		Skipping	0.122876
MEG3:100835293-100835549_100835388-100835549_100834631-100834751	A3SS	BS_P7EY9DXG	6		Skipping	0.151401754385965
CRLF1:18594065-18594112_18594064-18594107_18594246-18594434	A3SS	BS_P7EY9DXG	6		Inclusion	0.253234439834025
STRA6:74182161-74182262_74182160-74182222_74182342-74182460	A3SS	BS_P7EY9DXG	6		Skipping	0.198084337349398
BAIAP3:1339113-1339244_1339163-1339244_1338901-1338989	A3SS	BS_P7EY9DXG	6		Inclusion	0.169395833333333
PKD1:2097728-2097780_2097727-2097777_2097867-2097984	A3SS	BS_P7EY9DXG	6		Skipping	0.122776298268975
KIRREL1:158089454-158089628_158089501-158089628_158088326-158088454	A3SS	BS_P7EY9DXG	6		Skipping	0.328610729023384
ADGRB1:142478187-142478360_142478195-142478360_142477384-142477549	A3SS	BS_P7EY9DXG	6		Skipping	0.27886320754717
CCDC189:30760284-30760668_30760283-30760453_30761197-30761229	A3SS	BS_P7EY9DXG	6		Skipping	0.500781420765027
FBXL8:67162848-67163852_67163511-67163852_67161734-67161937	A3SS	BS_P7EY9DXG	6		Skipping	0.192634556574924
RNPC3:103543296-103543447_103543298-103543447_103541349-103541475	A3SS	BS_P7EY9DXG	6		Skipping	0.173450340136054
SNHG1:62853801-62854064_62853800-62853833_62854518-62854551	A3SS	BS_P7EY9DXG	6		Skipping	0.18819385026738
MBD1:50273334-50273471_50273333-50273426_50273563-50273863	A3SS	BS_P7EY9DXG	6		Inclusion	0.143748000000001
CELF5:3295044-3297076_3296757-3297076_3293318-3293486	A3SS	BS_P7EY9DXG	6		Skipping	0.265148148148148
FBF1:75923186-75923641_75923185-75923638_75925346-75925446	A3SS	BS_P7EY9DXG	6		Skipping	0.353784931506849
PCBP3:45929917-45929995_45929919-45929995_45917587-45917629	A3SS	BS_P7EY9DXG	6		Inclusion	0.282188741721856
SLC7A8:23182764-23183038_23182763-23182955_23183350-23183650	A3SS	BS_P7EY9DXG	6		Skipping	0.464603603603603
ZMYND10:50342397-50342655_50342396-50342569_50342917-50343018	A3SS	BS_P7EY9DXG	6		Inclusion	0.194689265536723
ATP10A:25687703-25687996_25687702-25687828_25691714-25691791	A3SS	BS_P7EY9DXG	6		Inclusion	0.155790732436472
AGTRAP:11745930-11746223_11745987-11746223_11745802-11745837	A3SS	BS_P7EY9DXG	6		Skipping	0.604494983277592
KIF5A:57582777-57582861_57582854-57582861_57582601-57582629	A3SS	BS_P7EY9DXG	6		Skipping	0.349279012345679
BTN2A3P:26428643-26428785_26428758-26428785_26427870-26428107	A3SS	BS_P7EY9DXG	6		Skipping	0.101520512820513
STEAP1B:22493324-22493836_22493323-22493779_22494771-22494886	A3SS	BS_P7EY9DXG	6		Skipping	0.296972081218274
TMIGD3:111488677-111489024_111488676-111488867_111489626-111489662	A3SS	BS_P7EY9DXG	6		Skipping	0.201691666666667
ABCB4:87451623-87451810_87451622-87451794_87452943-87453135	A3SS	BS_P7EY9DXG	6		Inclusion	0.275892105263158
TPGS2:36818894-36818992_36818893-36818973_36823802-36823871	A3SS	BS_P7EY9DXG	6		Inclusion	0.307488
FAM156A:52956273-52956755_52956272-52956346_52957087-52957238	A3SS	BS_P7EY9DXG	6		Skipping	0.371945355191257
PPIEL:39547579-39547634_39547578-39547629_39548861-39548951	A3SS	BS_P7EY9DXG	6		Skipping	0.24502752293578
RNF217-AS1:124941390-124941604_124941389-124941524_124947930-124948098	A3SS	BS_P7EY9DXG	6		Inclusion	0.242423529411765
CUZD1:122836831-122837048_122836830-122836899_122837403-122837554	A3SS	BS_P7EY9DXG	6		Skipping	0.415192307692308
BMS1P23:94200722-94200844_94200721-94200780_94201819-94202043	A3SS	BS_P7EY9DXG	6		Skipping	0.284826666666667
AP5Z1:4790214-4790591_4790388-4790591_4789831-4789929	A3SS	BS_P7EY9DXG	6		Skipping	0.205081034482759
ANKRD23:96839727-96839828_96839726-96839825_96839996-96840095	A3SS	BS_P7EY9DXG	6		Inclusion	0.391602409638554
MUC20-OT1:195717914-195718196_195718026-195718196_195708746-195708841	A3SS	BS_P7EY9DXG	6		Skipping	0.184279022403259
SNHG14:25054970-25055230_25055078-25055230_25053827-25053967	A3SS	BS_P7EY9DXG	6		Skipping	0.242160305343512
DDX3Y:12914884-12915227_12915066-12915227_12914563-12914649	A3SS	BS_P7EY9DXG	6		Skipping	0.144493975903614
HAPLN3:88879418-88880610_88879417-88879452_88881356-88881725	A3SS	BS_P7EY9DXG	6		Skipping	0.245916299559471
SPG11:44570525-44570658_44570524-44570652_44574901-44575041	A3SS	BS_P7EY9DXG	6		Skipping	0.301090425531915
POLG2:64482919-64482999_64482918-64482974_64483389-64483506	A3SS	BS_P7EY9DXG	6		Skipping	0.278816326530613
ACADM:75745806-75745914_75745834-75745914_75742167-75744391	A3SS	BS_P7EY9DXG	6		Skipping	0.147630769230769
NDUFS2:161212588-161213182_161213089-161213182_161212350-161212480	A3SS	BS_P7EY9DXG	6		Skipping	0.247459227467811
LINC00943:126742740-126743480_126743375-126743480_126737050-126737156	A3SS	BS_P7EY9DXG	6		Skipping	0.44619
LINC00943:126743340-126743480_126743375-126743480_126737052-126737156	A3SS	BS_P7EY9DXG	6		Skipping	0.41528
TUBA1B:49130119-49130402_49130118-49130344_49131297-49131395	A3SS	BS_P7EY9DXG	6		Skipping	0.451389937106918
TMEM63A:225865897-225866050_225865896-225865967_225867887-225868030	A3SS	BS_P7EY9DXG	6		Skipping	0.296695652173913
CHD4:6580582-6580699_6580581-6580679_6581043-6581173	A3SS	BS_P7EY9DXG	6		Skipping	0.557557077625571
GABRD:2029591-2029762_2029619-2029762_2029110-2029266	A3SS	BS_P7EY9DXG	6		Skipping	0.201383900928792
ZNF692:248857234-248857497_248857233-248857436_248858130-248858321	A3SS	BS_P7EY9DXG	6		Skipping	0.162841201716738
LINC01515:65689503-65689611_65689507-65689611_65615635-65615761	A3SS	BS_P7EY9DXG	6		Skipping	0.5542
MARVELD2:69418947-69420531_69419370-69420531_69415381-69415724	A3SS	BS_P7EY9DXG	6		Inclusion	0.692117647058824
ANKLE1:17282057-17282209_17282061-17282209_17281698-17281982	A3SS	BS_P7EY9DXG	6		Skipping	0.55895
HMMR:163467701-163467748_163467703-163467748_163464722-163464802	A3SS	BS_P7EY9DXG	6		Skipping	0.190986111111111
HAND2-AS1:173539069-173541931_173539197-173541931_173536847-173536970	A3SS	BS_P7EY9DXG	6		Skipping	0.108578947368421
HAND2-AS1:173539146-173541931_173539197-173541931_173536847-173536970	A3SS	BS_P7EY9DXG	6		Skipping	0.168222222222222
JPX:73994846-73994961_73994863-73994961_73944583-73944662	A3SS	BS_WVW3W6ZB	6		Skipping	0.160974003466205
PPP1R3F:49281981-49282063_49281983-49282063_49281405-49281461	A3SS	BS_WVW3W6ZB	6		Skipping	0.179013513513514
DEPDC5:31873172-31873332_31873254-31873332_31870589-31870744	A3SS	BS_WVW3W6ZB	6		Inclusion	0.152995967741936
SEZ6L:26375575-26375689_26375577-26375689_26365371-26365566	A3SS	BS_WVW3W6ZB	6		Skipping	0.172426202321724
ENTPD6:25207076-25207397_25207078-25207397_25206521-25206590	A3SS	BS_WVW3W6ZB	6		Inclusion	0.232730506155951
KAT14:18161820-18162239_18161822-18162239_18159083-18159265	A3SS	BS_WVW3W6ZB	6		Skipping	0.366180965147453
LILRB4:54666694-54666749_54666696-54666749_54666398-54666436	A3SS	BS_WVW3W6ZB	6		Skipping	0.218364383561644
LAIR1:54364295-54364486_54364294-54364330_54364770-54364931	A3SS	BS_WVW3W6ZB	6		Inclusion	0.194319178082192
EML2:45641641-45641748_45641640-45641745_45641917-45642041	A3SS	BS_WVW3W6ZB	6		Skipping	0.208246951219512
MTRF1L:152991185-152991416_152991184-152991321_152992856-152992974	A3SS	BS_WVW3W6ZB	6		Inclusion	0.156151271753681
ADAM32:39151377-39151548_39151499-39151548_39149790-39149867	A3SS	BS_WVW3W6ZB	6		Skipping	0.228176890156919
EPHB6:142863127-142863327_142863130-142863327_142862755-142862833	A3SS	BS_WVW3W6ZB	6		Skipping	0.12804816955684
IGF2:2133517-2133674_2133516-2133665_2135366-2135529	A3SS	BS_WVW3W6ZB	6		Inclusion	0.173700137551582
STAT3:42348389-42348539_42348388-42348517_42374058-42374206	A3SS	BS_WVW3W6ZB	6		Skipping	0.11119028340081
PAM:103028182-103028238_103028184-103028238_103019789-103019843	A3SS	BS_WVW3W6ZB	6		Inclusion	0.147299866131192
MIER3:56928767-56928861_56928766-56928858_56930663-56930745	A3SS	BS_WVW3W6ZB	6		Skipping	0.193248322147651
CERT1:75368486-75374191_75368485-75368658_75379336-75379473	A3SS	BS_WVW3W6ZB	6		Skipping	0.107824631860777
MX1:41432031-41432175_41432049-41432175_41430532-41430608	A3SS	BS_WVW3W6ZB	6		Inclusion	0.230427113702624
ANKRD37:185398937-185399028_185398946-185399028_185397149-185397302	A3SS	BS_WVW3W6ZB	6		Skipping	0.106327459618209
IFT122:129494231-129495607_129495508-129495607_129492140-129492194	A3SS	BS_WVW3W6ZB	6		Skipping	0.192865047233468
NFKB1:102533845-102533885_102533847-102533885_102529835-102529914	A3SS	BS_WVW3W6ZB	6		Inclusion	0.232788
IFT172:27481046-27481260_27481045-27481126_27483288-27483376	A3SS	BS_WVW3W6ZB	6		Skipping	0.123281914893617
SH3BP2:2831923-2832412_2832330-2832412_2831570-2831679	A3SS	BS_WVW3W6ZB	6		Skipping	0.223617842876165
SLC4A11:3234083-3234314_3234082-3234245_3234567-3234617	A3SS	BS_WVW3W6ZB	6		Skipping	0.292254083484574
TUBGCP5:23027192-23027309_23027191-23027306_23030884-23031020	A3SS	BS_WVW3W6ZB	6		Skipping	0.13071829105474
TRMT10B:37762543-37762685_37762576-37762685_37761902-37762117	A3SS	BS_WVW3W6ZB	6		Inclusion	0.185157967032967
HAUS2:42561270-42561402_42561274-42561402_42560781-42560870	A3SS	BS_WVW3W6ZB	6		Skipping	0.147400826446281
LDAF1:21160978-21161278_21161084-21161278_21158673-21158746	A3SS	BS_WVW3W6ZB	6		Inclusion	0.350413369713507
COASY:42562296-42562487_42562355-42562487_42562150-42562219	A3SS	BS_WVW3W6ZB	6		Skipping	0.175332884097034
SEMA4A:156158672-156158824_156158718-156158824_156158387-156158486	A3SS	BS_WVW3W6ZB	6		Inclusion	0.208118584070797
NPHP3:132692654-132693865_132692653-132692818_132694826-132694965	A3SS	BS_WVW3W6ZB	6		Inclusion	0.1518608815427
IGHMBP2:68929144-68929357_68929182-68929357_68917735-68917883	A3SS	BS_WVW3W6ZB	6		Inclusion	0.198366022099447
ARL13B:93996548-93996684_93996562-93996684_93995873-93995944	A3SS	BS_WVW3W6ZB	6		Skipping	0.429477707006369
VEZT:95270039-95270188_95270050-95270188_95266356-95266632	A3SS	BS_WVW3W6ZB	6		Skipping	0.152348930481283
PGBD1:28283756-28284209_28283775-28284209_28281571-28281918	A3SS	BS_WVW3W6ZB	6		Inclusion	0.356310099573257
PRXL2B:2588922-2589040_2588953-2589040_2588529-2588625	A3SS	BS_WVW3W6ZB	6		Skipping	0.22933692722372
STAU2:73709032-73709177_73709031-73709162_73738283-73738349	A3SS	BS_WVW3W6ZB	6		Inclusion	0.135081491712707
CRTC2:153952571-153952650_153952570-153952635_153952804-153952834	A3SS	BS_WVW3W6ZB	6		Inclusion	0.129585106382979
AHDC1:27553074-27553290_27553073-27553185_27558304-27558530	A3SS	BS_WVW3W6ZB	6		Inclusion	0.139564753004005
AHDC1:27603397-27603494_27603396-27603491_27603727-27603863	A3SS	BS_WVW3W6ZB	6		Skipping	0.181352941176471
SZT2:43426368-43426538_43426437-43426538_43426037-43426151	A3SS	BS_WVW3W6ZB	6		Skipping	0.224854278074866
FAM13C:59252799-59252998_59252798-59252995_59254347-59254443	A3SS	BS_WVW3W6ZB	6		Skipping	0.478673381294964
PRKAG2:151595345-151595454_151595344-151595451_151632068-151632138	A3SS	BS_WVW3W6ZB	6		Inclusion	0.144784552845527
GPN3:110453743-110453871_110453742-110453829_110455585-110455682	A3SS	BS_WVW3W6ZB	6		Skipping	0.107036496350365
AGTRAP:11745930-11746223_11746126-11746223_11745802-11745837	A3SS	BS_WVW3W6ZB	6		Inclusion	0.4894992
AGTRAP:11745988-11746223_11746126-11746223_11745802-11745837	A3SS	BS_WVW3W6ZB	6		Inclusion	0.463120063191153
PIK3CD:9720434-9720661_9720610-9720661_9720111-9720242	A3SS	BS_WVW3W6ZB	6		Inclusion	0.22451506456241
SORBS3:22565826-22566484_22566344-22566484_22565267-22565354	A3SS	BS_WVW3W6ZB	6		Skipping	0.240895380434784
ZBTB8OS:32633951-32634110_32633950-32634072_32634701-32634792	A3SS	BS_WVW3W6ZB	6		Inclusion	0.329924528301887
AFDN:167870383-167870498_167870385-167870498_167864550-167864746	A3SS	BS_WVW3W6ZB	6		Skipping	0.201203480589022
AFDN:167962433-167962567_167962438-167962567_167951185-167952187	A3SS	BS_WVW3W6ZB	6		Skipping	0.157540106951872
CSF1:109923166-109924190_109924059-109924190_109921846-109921994	A3SS	BS_WVW3W6ZB	6		Skipping	0.12779250334672
SNHG17:38421006-38422241_38421005-38421098_38426418-38426503	A3SS	BS_WVW3W6ZB	6		Inclusion	0.463399730820996
SNHG17:38421006-38422368_38421005-38421098_38426418-38426503	A3SS	BS_WVW3W6ZB	6		Inclusion	0.557148148148148
